dataset,feature,length,model_size,auc
PubMed Central,PAC,0,410m,0.5232705479452056
PubMed Central,PAC,10,410m,0.512820945945946
PubMed Central,PAC,20,410m,0.5117032040472176
PubMed Central,PAC,30,410m,0.5243946037099494
PubMed Central,PAC,40,410m,0.5235801011804384
PubMed Central,PAC,50,410m,0.504241554054054
PubMed Central,PAC,60,410m,0.5135936454849499
PubMed Central,PAC,70,410m,0.5119898648648649
PubMed Central,PAC,80,410m,0.5179358108108107
PubMed Central,PAC,90,410m,0.5050506756756757
PubMed Central,PAC,0,1b,0.5002716894977168
PubMed Central,PAC,10,1b,0.5160405405405406
PubMed Central,PAC,20,1b,0.5168887015177066
PubMed Central,PAC,30,1b,0.5270286677908937
PubMed Central,PAC,40,1b,0.512920741989882
PubMed Central,PAC,50,1b,0.5003496621621621
PubMed Central,PAC,60,1b,0.5276438127090302
PubMed Central,PAC,70,1b,0.5076182432432432
PubMed Central,PAC,80,1b,0.5064121621621622
PubMed Central,PAC,90,1b,0.5148057432432432
PubMed Central,PAC,0,2.8b,0.5006031443039317
PubMed Central,PAC,10,2.8b,0.5161097972972973
PubMed Central,PAC,20,2.8b,0.5124890387858347
PubMed Central,PAC,30,2.8b,0.5162799325463743
PubMed Central,PAC,40,2.8b,0.5239359190556492
PubMed Central,PAC,50,2.8b,0.5114915540540541
PubMed Central,PAC,60,2.8b,0.5172458193979933
PubMed Central,PAC,70,2.8b,0.5034087837837838
PubMed Central,PAC,80,2.8b,0.5151621621621622
PubMed Central,PAC,90,2.8b,0.5035405405405405
PubMed Central,PAC,0,6.9b,0.5342979452054795
PubMed Central,PAC,10,6.9b,0.5191537162162162
PubMed Central,PAC,20,6.9b,0.5207655986509275
PubMed Central,PAC,30,6.9b,0.5236037099494097
PubMed Central,PAC,40,6.9b,0.5251517706576728
PubMed Central,PAC,50,6.9b,0.5099358108108107
PubMed Central,PAC,60,6.9b,0.5132591973244147
PubMed Central,PAC,70,6.9b,0.5002314189189189
PubMed Central,PAC,80,6.9b,0.5067618243243244
PubMed Central,PAC,90,6.9b,0.5060101351351352
PubMed Central,PAC,0,12b,0.5149703196347032
PubMed Central,PAC,10,12b,0.5138496621621621
PubMed Central,PAC,20,12b,0.5163659359190557
PubMed Central,PAC,30,12b,0.5230725126475548
PubMed Central,PAC,40,12b,0.5286677908937605
PubMed Central,PAC,50,12b,0.511945945945946
PubMed Central,PAC,60,12b,0.517928093645485
PubMed Central,PAC,70,12b,0.5101334459459459
PubMed Central,PAC,80,12b,0.5098716216216217
PubMed Central,PAC,90,12b,0.5032077702702703
PubMed Central,Samia,0,160m,0.5206210045662101
PubMed Central,Samia,10,160m,0.5218530405405405
PubMed Central,Samia,20,160m,0.5023204047217538
PubMed Central,Samia,30,160m,0.5234283305227656
PubMed Central,Samia,40,160m,0.5064974704890388
PubMed Central,Samia,50,160m,0.5213302364864865
PubMed Central,Samia,60,160m,0.50898745819398
PubMed Central,Samia,70,160m,0.5001131756756757
PubMed Central,Samia,80,160m,0.5037162162162162
PubMed Central,Samia,90,160m,0.5011976351351352
PubMed Central,Samia,0,410m,0.5100114155251142
PubMed Central,Samia,10,410m,0.5215337837837838
PubMed Central,Samia,20,410m,0.5023204047217538
PubMed Central,Samia,30,410m,0.5234283305227656
PubMed Central,Samia,40,410m,0.5064974704890388
PubMed Central,Samia,50,410m,0.5213302364864865
PubMed Central,Samia,60,410m,0.50898745819398
PubMed Central,Samia,70,410m,0.5001131756756757
PubMed Central,Samia,80,410m,0.5037162162162162
PubMed Central,Samia,90,410m,0.5011976351351352
PubMed Central,Samia,0,1b,0.5027283105022832
PubMed Central,Samia,10,1b,0.5219560810810812
PubMed Central,Samia,20,1b,0.5023204047217538
PubMed Central,Samia,30,1b,0.5234283305227656
PubMed Central,Samia,40,1b,0.5064974704890388
PubMed Central,Samia,50,1b,0.5213302364864865
PubMed Central,Samia,60,1b,0.50898745819398
PubMed Central,Samia,70,1b,0.5001131756756757
PubMed Central,Samia,80,1b,0.5037162162162162
PubMed Central,Samia,90,1b,0.5011976351351352
PubMed Central,Samia,0,2.8b,0.5123698630136987
PubMed Central,Samia,10,2.8b,0.5226418918918918
PubMed Central,Samia,20,2.8b,0.5023204047217538
PubMed Central,Samia,30,2.8b,0.5234283305227656
PubMed Central,Samia,40,2.8b,0.5064974704890388
PubMed Central,Samia,50,2.8b,0.5213302364864865
PubMed Central,Samia,60,2.8b,0.50898745819398
PubMed Central,Samia,70,2.8b,0.5001131756756757
PubMed Central,Samia,80,2.8b,0.5037162162162162
PubMed Central,Samia,90,2.8b,0.5011976351351352
PubMed Central,Samia,0,6.9b,0.5178972602739726
PubMed Central,Samia,10,6.9b,0.5214594594594595
PubMed Central,Samia,20,6.9b,0.5023204047217538
PubMed Central,Samia,30,6.9b,0.5234283305227656
PubMed Central,Samia,40,6.9b,0.5064974704890388
PubMed Central,Samia,50,6.9b,0.5213302364864865
PubMed Central,Samia,60,6.9b,0.50898745819398
PubMed Central,Samia,70,6.9b,0.5001131756756757
PubMed Central,Samia,80,6.9b,0.5037162162162162
PubMed Central,Samia,90,6.9b,0.5011976351351352
PubMed Central,Samia,0,12b,0.513299086757991
PubMed Central,Samia,10,12b,0.5217195945945946
PubMed Central,Samia,20,12b,0.5023204047217538
PubMed Central,Samia,30,12b,0.5234283305227656
PubMed Central,Samia,40,12b,0.5064974704890388
PubMed Central,Samia,50,12b,0.5213302364864865
PubMed Central,Samia,60,12b,0.50898745819398
PubMed Central,Samia,70,12b,0.5001131756756757
PubMed Central,Samia,80,12b,0.5037162162162162
PubMed Central,Samia,90,12b,0.5011976351351352
Pile-CC,Loss,0,160m,0.510173
Pile-CC,Loss,10,160m,0.515764
Pile-CC,Loss,20,160m,0.5226255
Pile-CC,Loss,30,160m,0.518932
Pile-CC,Loss,40,160m,0.5167115000000001
Pile-CC,Loss,50,160m,0.5214030000000001
Pile-CC,Loss,60,160m,0.5008060000000001
Pile-CC,Loss,70,160m,0.5062260000000001
Pile-CC,Loss,80,160m,0.5325314999999999
Pile-CC,Loss,90,160m,0.51315
Pile-CC,Loss,0,410m,0.5038195
Pile-CC,Loss,10,410m,0.5128900000000001
Pile-CC,Loss,20,410m,0.5247185
Pile-CC,Loss,30,410m,0.5196845
Pile-CC,Loss,40,410m,0.5136385
Pile-CC,Loss,50,410m,0.5220955
Pile-CC,Loss,60,410m,0.5007435
Pile-CC,Loss,70,410m,0.5092690000000001
Pile-CC,Loss,80,410m,0.53793
Pile-CC,Loss,90,410m,0.512672
Pile-CC,Loss,0,1b,0.5001639999999999
Pile-CC,Loss,10,1b,0.509348
Pile-CC,Loss,20,1b,0.527503
Pile-CC,Loss,30,1b,0.519804
Pile-CC,Loss,40,1b,0.514905
Pile-CC,Loss,50,1b,0.5244965
Pile-CC,Loss,60,1b,0.502265
Pile-CC,Loss,70,1b,0.5073384999999999
Pile-CC,Loss,80,1b,0.5409295
Pile-CC,Loss,90,1b,0.5120009999999999
Pile-CC,Loss,0,2.8b,0.5023219999999999
Pile-CC,Loss,10,2.8b,0.512089
Pile-CC,Loss,20,2.8b,0.528209
Pile-CC,Loss,30,2.8b,0.5215695
Pile-CC,Loss,40,2.8b,0.5155875000000001
Pile-CC,Loss,50,2.8b,0.521218
Pile-CC,Loss,60,2.8b,0.505311
Pile-CC,Loss,70,2.8b,0.5064525
Pile-CC,Loss,80,2.8b,0.5435274999999999
Pile-CC,Loss,90,2.8b,0.5108975
Pile-CC,Loss,0,6.9b,0.5071425
Pile-CC,Loss,10,6.9b,0.506562
Pile-CC,Loss,20,6.9b,0.5366685
Pile-CC,Loss,30,6.9b,0.5321995
Pile-CC,Loss,40,6.9b,0.5231159999999999
Pile-CC,Loss,50,6.9b,0.514585
Pile-CC,Loss,60,6.9b,0.5123595000000001
Pile-CC,Loss,70,6.9b,0.501058
Pile-CC,Loss,80,6.9b,0.550581
Pile-CC,Loss,90,6.9b,0.501393
Pile-CC,Loss,0,12b,0.512814
Pile-CC,Loss,10,12b,0.5052715000000001
Pile-CC,Loss,20,12b,0.5381355
Pile-CC,Loss,30,12b,0.5364424999999999
Pile-CC,Loss,40,12b,0.525798
Pile-CC,Loss,50,12b,0.5112165
Pile-CC,Loss,60,12b,0.5159255
Pile-CC,Loss,70,12b,0.504111
Pile-CC,Loss,80,12b,0.553307
Pile-CC,Loss,90,12b,0.5042795
Pile-CC,Min-K%,0,160m,0.5061285
Pile-CC,Min-K%,10,160m,0.5125440000000001
Pile-CC,Min-K%,20,160m,0.5222085000000001
Pile-CC,Min-K%,30,160m,0.519485
Pile-CC,Min-K%,40,160m,0.5186014999999999
Pile-CC,Min-K%,50,160m,0.524552
Pile-CC,Min-K%,60,160m,0.5097799999999999
Pile-CC,Min-K%,70,160m,0.503502
Pile-CC,Min-K%,80,160m,0.527911
Pile-CC,Min-K%,90,160m,0.510894
Pile-CC,Min-K%,0,410m,0.5098610000000001
Pile-CC,Min-K%,10,410m,0.506778
Pile-CC,Min-K%,20,410m,0.521903
Pile-CC,Min-K%,30,410m,0.518023
Pile-CC,Min-K%,40,410m,0.513709
Pile-CC,Min-K%,50,410m,0.52262
Pile-CC,Min-K%,60,410m,0.502443
Pile-CC,Min-K%,70,410m,0.504917
Pile-CC,Min-K%,80,410m,0.535007
Pile-CC,Min-K%,90,410m,0.511874
Pile-CC,Min-K%,0,1b,0.508656
Pile-CC,Min-K%,10,1b,0.5032490000000001
Pile-CC,Min-K%,20,1b,0.527428
Pile-CC,Min-K%,30,1b,0.517883
Pile-CC,Min-K%,40,1b,0.517003
Pile-CC,Min-K%,50,1b,0.523345
Pile-CC,Min-K%,60,1b,0.5052025
Pile-CC,Min-K%,70,1b,0.50426
Pile-CC,Min-K%,80,1b,0.537633
Pile-CC,Min-K%,90,1b,0.511556
Pile-CC,Min-K%,0,2.8b,0.504459
Pile-CC,Min-K%,10,2.8b,0.505331
Pile-CC,Min-K%,20,2.8b,0.5274889999999999
Pile-CC,Min-K%,30,2.8b,0.523918
Pile-CC,Min-K%,40,2.8b,0.517295
Pile-CC,Min-K%,50,2.8b,0.519188
Pile-CC,Min-K%,60,2.8b,0.508499
Pile-CC,Min-K%,70,2.8b,0.5025944999999999
Pile-CC,Min-K%,80,2.8b,0.542818
Pile-CC,Min-K%,90,2.8b,0.509668
Pile-CC,Min-K%,0,6.9b,0.506421
Pile-CC,Min-K%,10,6.9b,0.5022329999999999
Pile-CC,Min-K%,20,6.9b,0.543972
Pile-CC,Min-K%,30,6.9b,0.5343439999999999
Pile-CC,Min-K%,40,6.9b,0.5234989999999999
Pile-CC,Min-K%,50,6.9b,0.51154
Pile-CC,Min-K%,60,6.9b,0.5202009999999999
Pile-CC,Min-K%,70,6.9b,0.505077
Pile-CC,Min-K%,80,6.9b,0.550515
Pile-CC,Min-K%,90,6.9b,0.5045959999999999
Pile-CC,Min-K%,0,12b,0.5111315000000001
Pile-CC,Min-K%,10,12b,0.504174
Pile-CC,Min-K%,20,12b,0.545399
Pile-CC,Min-K%,30,12b,0.5447069999999999
Pile-CC,Min-K%,40,12b,0.529668
Pile-CC,Min-K%,50,12b,0.5066905
Pile-CC,Min-K%,60,12b,0.522948
Pile-CC,Min-K%,70,12b,0.5105385
Pile-CC,Min-K%,80,12b,0.556741
Pile-CC,Min-K%,90,12b,0.5096015
Pile-CC,Perplexity,0,160m,0.510173
Pile-CC,Perplexity,10,160m,0.515764
Pile-CC,Perplexity,20,160m,0.5226255
Pile-CC,Perplexity,30,160m,0.518932
Pile-CC,Perplexity,40,160m,0.5167115000000001
Pile-CC,Perplexity,50,160m,0.5214030000000001
Pile-CC,Perplexity,60,160m,0.5008060000000001
Pile-CC,Perplexity,70,160m,0.5062260000000001
Pile-CC,Perplexity,80,160m,0.5325314999999999
Pile-CC,Perplexity,90,160m,0.51315
Pile-CC,Perplexity,0,410m,0.5038195
Pile-CC,Perplexity,10,410m,0.5128900000000001
Pile-CC,Perplexity,20,410m,0.5247185
Pile-CC,Perplexity,30,410m,0.5196845
Pile-CC,Perplexity,40,410m,0.5136385
Pile-CC,Perplexity,50,410m,0.5220955
Pile-CC,Perplexity,60,410m,0.5007435
Pile-CC,Perplexity,70,410m,0.5092690000000001
Pile-CC,Perplexity,80,410m,0.53793
Pile-CC,Perplexity,90,410m,0.512672
Pile-CC,Perplexity,0,1b,0.5001639999999999
Pile-CC,Perplexity,10,1b,0.509348
Pile-CC,Perplexity,20,1b,0.527503
Pile-CC,Perplexity,30,1b,0.519804
Pile-CC,Perplexity,40,1b,0.514905
Pile-CC,Perplexity,50,1b,0.5244965
Pile-CC,Perplexity,60,1b,0.502265
Pile-CC,Perplexity,70,1b,0.5073384999999999
Pile-CC,Perplexity,80,1b,0.5409295
Pile-CC,Perplexity,90,1b,0.5120009999999999
Pile-CC,Perplexity,0,2.8b,0.5023219999999999
Pile-CC,Perplexity,10,2.8b,0.512089
Pile-CC,Perplexity,20,2.8b,0.528209
Pile-CC,Perplexity,30,2.8b,0.5215695
Pile-CC,Perplexity,40,2.8b,0.5155875000000001
Pile-CC,Perplexity,50,2.8b,0.521218
Pile-CC,Perplexity,60,2.8b,0.505311
Pile-CC,Perplexity,70,2.8b,0.5064525
Pile-CC,Perplexity,80,2.8b,0.5435274999999999
Pile-CC,Perplexity,90,2.8b,0.5108975
Pile-CC,Perplexity,0,6.9b,0.5071425
Pile-CC,Perplexity,10,6.9b,0.506562
Pile-CC,Perplexity,20,6.9b,0.5366685
Pile-CC,Perplexity,30,6.9b,0.5321995
Pile-CC,Perplexity,40,6.9b,0.5231159999999999
Pile-CC,Perplexity,50,6.9b,0.514585
Pile-CC,Perplexity,60,6.9b,0.5123595000000001
Pile-CC,Perplexity,70,6.9b,0.501058
Pile-CC,Perplexity,80,6.9b,0.550581
Pile-CC,Perplexity,90,6.9b,0.501393
Pile-CC,Perplexity,0,12b,0.512814
Pile-CC,Perplexity,10,12b,0.5052715000000001
Pile-CC,Perplexity,20,12b,0.5381355
Pile-CC,Perplexity,30,12b,0.5364424999999999
Pile-CC,Perplexity,40,12b,0.525798
Pile-CC,Perplexity,50,12b,0.5112165
Pile-CC,Perplexity,60,12b,0.5159255
Pile-CC,Perplexity,70,12b,0.504111
Pile-CC,Perplexity,80,12b,0.553307
Pile-CC,Perplexity,90,12b,0.5042795
Pile-CC,Min-K% ++,0,160m,0.513312
Pile-CC,Min-K% ++,10,160m,0.5282344999999999
Pile-CC,Min-K% ++,20,160m,0.5056700000000001
Pile-CC,Min-K% ++,30,160m,0.5005109999999999
Pile-CC,Min-K% ++,40,160m,0.514904
Pile-CC,Min-K% ++,50,160m,0.519431
Pile-CC,Min-K% ++,60,160m,0.500631
Pile-CC,Min-K% ++,70,160m,0.504959
Pile-CC,Min-K% ++,80,160m,0.526842
Pile-CC,Min-K% ++,90,160m,0.5123884999999999
Pile-CC,Min-K% ++,0,410m,0.518429
Pile-CC,Min-K% ++,10,410m,0.51674
Pile-CC,Min-K% ++,20,410m,0.5218499999999999
Pile-CC,Min-K% ++,30,410m,0.5139039999999999
Pile-CC,Min-K% ++,40,410m,0.5214479999999999
Pile-CC,Min-K% ++,50,410m,0.522108
Pile-CC,Min-K% ++,60,410m,0.512432
Pile-CC,Min-K% ++,70,410m,0.5010620000000001
Pile-CC,Min-K% ++,80,410m,0.532297
Pile-CC,Min-K% ++,90,410m,0.5053855
Pile-CC,Min-K% ++,0,1b,0.521955
Pile-CC,Min-K% ++,10,1b,0.512131
Pile-CC,Min-K% ++,20,1b,0.514956
Pile-CC,Min-K% ++,30,1b,0.5150085
Pile-CC,Min-K% ++,40,1b,0.532987
Pile-CC,Min-K% ++,50,1b,0.516992
Pile-CC,Min-K% ++,60,1b,0.528852
Pile-CC,Min-K% ++,70,1b,0.514909
Pile-CC,Min-K% ++,80,1b,0.5426985
Pile-CC,Min-K% ++,90,1b,0.507706
Pile-CC,Min-K% ++,0,2.8b,0.5127729999999999
Pile-CC,Min-K% ++,10,2.8b,0.5173920000000001
Pile-CC,Min-K% ++,20,2.8b,0.5126615
Pile-CC,Min-K% ++,30,2.8b,0.5223085000000001
Pile-CC,Min-K% ++,40,2.8b,0.5389700000000001
Pile-CC,Min-K% ++,50,2.8b,0.5114110000000001
Pile-CC,Min-K% ++,60,2.8b,0.519123
Pile-CC,Min-K% ++,70,2.8b,0.51081
Pile-CC,Min-K% ++,80,2.8b,0.5418405
Pile-CC,Min-K% ++,90,2.8b,0.5133949999999999
Pile-CC,Min-K% ++,0,6.9b,0.5068429999999999
Pile-CC,Min-K% ++,10,6.9b,0.505716
Pile-CC,Min-K% ++,20,6.9b,0.538913
Pile-CC,Min-K% ++,30,6.9b,0.533513
Pile-CC,Min-K% ++,40,6.9b,0.547282
Pile-CC,Min-K% ++,50,6.9b,0.505685
Pile-CC,Min-K% ++,60,6.9b,0.540304
Pile-CC,Min-K% ++,70,6.9b,0.526582
Pile-CC,Min-K% ++,80,6.9b,0.5765
Pile-CC,Min-K% ++,90,6.9b,0.5374285
Pile-CC,Min-K% ++,0,12b,0.502198
Pile-CC,Min-K% ++,10,12b,0.501179
Pile-CC,Min-K% ++,20,12b,0.539643
Pile-CC,Min-K% ++,30,12b,0.553906
Pile-CC,Min-K% ++,40,12b,0.560785
Pile-CC,Min-K% ++,50,12b,0.513856
Pile-CC,Min-K% ++,60,12b,0.539918
Pile-CC,Min-K% ++,70,12b,0.536814
Pile-CC,Min-K% ++,80,12b,0.58563
Pile-CC,Min-K% ++,90,12b,0.5391835
Pile-CC,Zlib,0,160m,0.5000975000000001
Pile-CC,Zlib,10,160m,0.5232345
Pile-CC,Zlib,20,160m,0.5100335
Pile-CC,Zlib,30,160m,0.5027320000000001
Pile-CC,Zlib,40,160m,0.504042
Pile-CC,Zlib,50,160m,0.5166915
Pile-CC,Zlib,60,160m,0.505683
Pile-CC,Zlib,70,160m,0.5076970000000001
Pile-CC,Zlib,80,160m,0.52108
Pile-CC,Zlib,90,160m,0.508804
Pile-CC,Zlib,0,410m,0.5039015
Pile-CC,Zlib,10,410m,0.5209090000000001
Pile-CC,Zlib,20,410m,0.515451
Pile-CC,Zlib,30,410m,0.5055084999999999
Pile-CC,Zlib,40,410m,0.5048984999999999
Pile-CC,Zlib,50,410m,0.5168915
Pile-CC,Zlib,60,410m,0.5042150000000001
Pile-CC,Zlib,70,410m,0.5013195
Pile-CC,Zlib,80,410m,0.5309685000000001
Pile-CC,Zlib,90,410m,0.509006
Pile-CC,Zlib,0,1b,0.5046565
Pile-CC,Zlib,10,1b,0.518493
Pile-CC,Zlib,20,1b,0.519216
Pile-CC,Zlib,30,1b,0.5061615
Pile-CC,Zlib,40,1b,0.5056045
Pile-CC,Zlib,50,1b,0.518544
Pile-CC,Zlib,60,1b,0.501756
Pile-CC,Zlib,70,1b,0.5010479999999999
Pile-CC,Zlib,80,1b,0.5369200000000001
Pile-CC,Zlib,90,1b,0.5088885
Pile-CC,Zlib,0,2.8b,0.5038455
Pile-CC,Zlib,10,2.8b,0.520364
Pile-CC,Zlib,20,2.8b,0.5214975000000001
Pile-CC,Zlib,30,2.8b,0.509308
Pile-CC,Zlib,40,2.8b,0.5066525
Pile-CC,Zlib,50,2.8b,0.5163260000000001
Pile-CC,Zlib,60,2.8b,0.5006765
Pile-CC,Zlib,70,2.8b,0.50125
Pile-CC,Zlib,80,2.8b,0.5407955
Pile-CC,Zlib,90,2.8b,0.5073394999999999
Pile-CC,Zlib,0,6.9b,0.5083015
Pile-CC,Zlib,10,6.9b,0.516442
Pile-CC,Zlib,20,6.9b,0.5298674999999999
Pile-CC,Zlib,30,6.9b,0.5200009999999999
Pile-CC,Zlib,40,6.9b,0.51386
Pile-CC,Zlib,50,6.9b,0.5108225
Pile-CC,Zlib,60,6.9b,0.5084850000000001
Pile-CC,Zlib,70,6.9b,0.50602
Pile-CC,Zlib,80,6.9b,0.5468115
Pile-CC,Zlib,90,6.9b,0.5050494999999999
Pile-CC,Zlib,0,12b,0.5117825
Pile-CC,Zlib,10,12b,0.5153105
Pile-CC,Zlib,20,12b,0.531093
Pile-CC,Zlib,30,12b,0.5244055
Pile-CC,Zlib,40,12b,0.5153034999999999
Pile-CC,Zlib,50,12b,0.5075385
Pile-CC,Zlib,60,12b,0.5113395000000001
Pile-CC,Zlib,70,12b,0.5102690000000001
Pile-CC,Zlib,80,12b,0.5498435
Pile-CC,Zlib,90,12b,0.5085605
Pile-CC,Gradient,0,160m,0.5252945000000001
Pile-CC,Gradient,10,160m,0.5022384999999999
Pile-CC,Gradient,20,160m,0.5119765000000001
Pile-CC,Gradient,30,160m,0.504835
Pile-CC,Gradient,40,160m,0.512185
Pile-CC,Gradient,50,160m,0.5105935
Pile-CC,Gradient,60,160m,0.506423
Pile-CC,Gradient,70,160m,0.5194325000000001
Pile-CC,Gradient,80,160m,0.5187295
Pile-CC,Gradient,90,160m,0.512967
Pile-CC,Gradient,0,410m,0.506957
Pile-CC,Gradient,10,410m,0.507512
Pile-CC,Gradient,20,410m,0.522748
Pile-CC,Gradient,30,410m,0.5121275000000001
Pile-CC,Gradient,40,410m,0.500419
Pile-CC,Gradient,50,410m,0.517379
Pile-CC,Gradient,60,410m,0.5079075
Pile-CC,Gradient,70,410m,0.5105575
Pile-CC,Gradient,80,410m,0.5222735000000001
Pile-CC,Gradient,90,410m,0.5124215
Pile-CC,Gradient,0,1b,0.517722
Pile-CC,Gradient,10,1b,0.508328
Pile-CC,Gradient,20,1b,0.5187059999999999
Pile-CC,Gradient,30,1b,0.5026025
Pile-CC,Gradient,40,1b,0.502072
Pile-CC,Gradient,50,1b,0.508699
Pile-CC,Gradient,60,1b,0.503578
Pile-CC,Gradient,70,1b,0.5174305
Pile-CC,Gradient,80,1b,0.5030540000000001
Pile-CC,Gradient,90,1b,0.5076205
Pile-CC,Gradient,0,2.8b,0.5132479999999999
Pile-CC,Gradient,10,2.8b,0.5001095
Pile-CC,Gradient,20,2.8b,0.515623
Pile-CC,Gradient,30,2.8b,0.500716
Pile-CC,Gradient,40,2.8b,0.5029755
Pile-CC,Gradient,50,2.8b,0.508622
Pile-CC,Gradient,60,2.8b,0.5027115
Pile-CC,Gradient,70,2.8b,0.5178634999999999
Pile-CC,Gradient,80,2.8b,0.5057385
Pile-CC,Gradient,90,2.8b,0.5007440000000001
Pile-CC,Gradient,0,6.9b,0.5121605
Pile-CC,Gradient,10,6.9b,0.5040235
Pile-CC,Gradient,20,6.9b,0.5318
Pile-CC,Gradient,30,6.9b,0.507543
Pile-CC,Gradient,40,6.9b,0.5114075
Pile-CC,Gradient,50,6.9b,0.510202
Pile-CC,Gradient,60,6.9b,0.5053225
Pile-CC,Gradient,70,6.9b,0.5339535
Pile-CC,Gradient,80,6.9b,0.5066685
Pile-CC,Gradient,90,6.9b,0.5162964999999999
Pile-CC,Gradient,0,12b,0.5198785
Pile-CC,Gradient,10,12b,0.5136975
Pile-CC,Gradient,20,12b,0.5166065
Pile-CC,Gradient,30,12b,0.502694
Pile-CC,Gradient,40,12b,0.5039705
Pile-CC,Gradient,50,12b,0.5139229999999999
Pile-CC,Gradient,60,12b,0.503309
Pile-CC,Gradient,70,12b,0.5190935
Pile-CC,Gradient,80,12b,0.5232755
Pile-CC,Gradient,90,12b,0.5014415
Pile-CC,Refer,0,160m,0.5015470000000001
Pile-CC,Refer,10,160m,0.5110285
Pile-CC,Refer,20,160m,0.519022
Pile-CC,Refer,30,160m,0.5123675
Pile-CC,Refer,40,160m,0.516906
Pile-CC,Refer,50,160m,0.5165875
Pile-CC,Refer,60,160m,0.50051
Pile-CC,Refer,70,160m,0.5130425000000001
Pile-CC,Refer,80,160m,0.5414845
Pile-CC,Refer,90,160m,0.5124915000000001
Pile-CC,Refer,0,410m,0.5014305000000001
Pile-CC,Refer,10,410m,0.5108135
Pile-CC,Refer,20,410m,0.5192205000000001
Pile-CC,Refer,30,410m,0.5122245
Pile-CC,Refer,40,410m,0.5170999999999999
Pile-CC,Refer,50,410m,0.5165845
Pile-CC,Refer,60,410m,0.5007324999999999
Pile-CC,Refer,70,410m,0.5131105
Pile-CC,Refer,80,410m,0.5414845
Pile-CC,Refer,90,410m,0.5124915000000001
Pile-CC,Refer,0,1b,0.50126
Pile-CC,Refer,10,1b,0.5110455
Pile-CC,Refer,20,1b,0.5192384999999999
Pile-CC,Refer,30,1b,0.5125359999999999
Pile-CC,Refer,40,1b,0.5167435
Pile-CC,Refer,50,1b,0.5167595
Pile-CC,Refer,60,1b,0.5006585000000001
Pile-CC,Refer,70,1b,0.512861
Pile-CC,Refer,80,1b,0.5414845
Pile-CC,Refer,90,1b,0.5124915000000001
Pile-CC,Refer,0,2.8b,0.50126
Pile-CC,Refer,10,2.8b,0.5110455
Pile-CC,Refer,20,2.8b,0.5192384999999999
Pile-CC,Refer,30,2.8b,0.5125359999999999
Pile-CC,Refer,40,2.8b,0.5167435
Pile-CC,Refer,50,2.8b,0.5167595
Pile-CC,Refer,60,2.8b,0.5006585000000001
Pile-CC,Refer,70,2.8b,0.512861
Pile-CC,Refer,80,2.8b,0.5414845
Pile-CC,Refer,90,2.8b,0.5124915000000001
Pile-CC,Refer,0,6.9b,0.501453
Pile-CC,Refer,10,6.9b,0.511043
Pile-CC,Refer,20,6.9b,0.5192424999999999
Pile-CC,Refer,30,6.9b,0.512513
Pile-CC,Refer,40,6.9b,0.5171359999999999
Pile-CC,Refer,50,6.9b,0.5165140000000001
Pile-CC,Refer,60,6.9b,0.500584
Pile-CC,Refer,70,6.9b,0.5129294999999999
Pile-CC,Refer,80,6.9b,0.5414845
Pile-CC,Refer,90,6.9b,0.5124915000000001
Pile-CC,Refer,0,12b,0.5013515000000001
Pile-CC,Refer,10,12b,0.5112245
Pile-CC,Refer,20,12b,0.5191825
Pile-CC,Refer,30,12b,0.5120965
Pile-CC,Refer,40,12b,0.5169515
Pile-CC,Refer,50,12b,0.5166165
Pile-CC,Refer,60,12b,0.5005265
Pile-CC,Refer,70,12b,0.5129925
Pile-CC,Refer,80,12b,0.5414845
Pile-CC,Refer,90,12b,0.5124915000000001
Pile-CC,CCD,0,160m,0.51267
Pile-CC,CCD,10,160m,0.5092705
Pile-CC,CCD,20,160m,0.5016905
Pile-CC,CCD,30,160m,0.521034
Pile-CC,CCD,40,160m,0.511937
Pile-CC,CCD,50,160m,0.5047710000000001
Pile-CC,CCD,60,160m,0.5016075
Pile-CC,CCD,70,160m,0.5171765
Pile-CC,CCD,80,160m,0.5153359999999999
Pile-CC,CCD,90,160m,0.5102180000000001
Pile-CC,CCD,0,410m,0.532254
Pile-CC,CCD,10,410m,0.5051289999999999
Pile-CC,CCD,20,410m,0.52734
Pile-CC,CCD,30,410m,0.505618
Pile-CC,CCD,40,410m,0.5202615
Pile-CC,CCD,50,410m,0.503669
Pile-CC,CCD,60,410m,0.5255545
Pile-CC,CCD,70,410m,0.5318419999999999
Pile-CC,CCD,80,410m,0.527949
Pile-CC,CCD,90,410m,0.5172874999999999
Pile-CC,CCD,0,1b,0.5293185
Pile-CC,CCD,10,1b,0.5086705
Pile-CC,CCD,20,1b,0.5093205000000001
Pile-CC,CCD,30,1b,0.5059575000000001
Pile-CC,CCD,40,1b,0.5381285
Pile-CC,CCD,50,1b,0.519328
Pile-CC,CCD,60,1b,0.5228325
Pile-CC,CCD,70,1b,0.526713
Pile-CC,CCD,80,1b,0.5229945
Pile-CC,CCD,90,1b,0.5332969999999999
Pile-CC,CCD,0,2.8b,0.505987
Pile-CC,CCD,10,2.8b,0.516209
Pile-CC,CCD,20,2.8b,0.516196
Pile-CC,CCD,30,2.8b,0.5078125
Pile-CC,CCD,40,2.8b,0.5145390000000001
Pile-CC,CCD,50,2.8b,0.5072045000000001
Pile-CC,CCD,60,2.8b,0.5022375000000001
