dataset,feature,length,model_size,auc
PubMed Central,loss,0,6.9b,0.5137237442922375
PubMed Central,loss,10,6.9b,0.5028741554054054
PubMed Central,loss,20,6.9b,0.5113566610455312
PubMed Central,loss,30,6.9b,0.510716694772344
PubMed Central,loss,40,6.9b,0.5046930860033727
PubMed Central,loss,50,6.9b,0.5030025337837838
PubMed Central,loss,60,6.9b,0.507933110367893
PubMed Central,loss,70,6.9b,0.51471875
PubMed Central,loss,80,6.9b,0.5108158783783784
PubMed Central,loss,90,6.9b,0.501902027027027
PubMed Central,prob,0,410m,0.5190045662100456
PubMed Central,prob,10,410m,0.5047601351351352
PubMed Central,prob,20,410m,0.5016239460370995
PubMed Central,prob,30,410m,0.5026998313659359
PubMed Central,prob,40,410m,0.5002824620573356
PubMed Central,prob,50,410m,0.506304054054054
PubMed Central,prob,60,410m,0.5069732441471572
PubMed Central,prob,70,410m,0.5049172297297297
PubMed Central,prob,80,410m,0.5010861486486486
PubMed Central,prob,90,410m,0.5030506756756756
PubMed Central,prob,0,1b,0.516607305936073
PubMed Central,prob,10,1b,0.5016908783783784
PubMed Central,prob,20,1b,0.5064940978077572
PubMed Central,prob,30,1b,0.5042225969645868
PubMed Central,prob,40,1b,0.5007133220910623
PubMed Central,prob,50,1b,0.5037753378378378
PubMed Central,prob,60,1b,0.5035602006688963
PubMed Central,prob,70,1b,0.5097533783783784
PubMed Central,prob,80,1b,0.5015506756756757
PubMed Central,prob,90,1b,0.5020101351351351
PubMed Central,prob,0,2.8b,0.5155
PubMed Central,prob,10,2.8b,0.5018665540540541
PubMed Central,prob,20,2.8b,0.5101888701517707
PubMed Central,prob,30,2.8b,0.5117015177065767
PubMed Central,prob,40,2.8b,0.5000994940978077
PubMed Central,prob,50,2.8b,0.5017956081081081
PubMed Central,prob,60,2.8b,0.5084096989966554
PubMed Central,prob,70,2.8b,0.511331081081081
PubMed Central,prob,80,2.8b,0.5051081081081081
PubMed Central,prob,90,2.8b,0.5022246621621622
PubMed Central,prob,0,6.9b,0.5147420091324201
PubMed Central,prob,10,6.9b,0.5033868243243244
PubMed Central,prob,20,6.9b,0.5108516020236088
PubMed Central,prob,30,6.9b,0.5100868465430016
PubMed Central,prob,40,6.9b,0.5031585160202361
PubMed Central,prob,50,6.9b,0.5016114864864865
PubMed Central,prob,60,6.9b,0.5073110367892977
PubMed Central,prob,70,6.9b,0.514293918918919
PubMed Central,prob,80,6.9b,0.5089011824324324
PubMed Central,prob,90,6.9b,0.5012094594594594
PubMed Central,ppl,0,410m,0.518818493150685
PubMed Central,ppl,10,410m,0.5045489864864865
PubMed Central,ppl,20,410m,0.5019460370994941
PubMed Central,ppl,30,410m,0.5028060708263069
PubMed Central,ppl,40,410m,0.5001045531197302
PubMed Central,ppl,50,410m,0.5060506756756757
PubMed Central,ppl,60,410m,0.5071128762541806
PubMed Central,ppl,70,410m,0.5048471283783784
PubMed Central,ppl,80,410m,0.5010810810810811
PubMed Central,ppl,90,410m,0.502576858108108
PubMed Central,ppl,0,1b,0.5158869863013699
PubMed Central,ppl,10,1b,0.5015701013513513
PubMed Central,ppl,20,1b,0.506322934232715
PubMed Central,ppl,30,1b,0.5042849915682968
PubMed Central,ppl,40,1b,0.5002436762225969
PubMed Central,ppl,50,1b,0.5030076013513514
PubMed Central,ppl,60,1b,0.5042608695652173
PubMed Central,ppl,70,1b,0.5107423986486487
PubMed Central,ppl,80,1b,0.5032652027027027
PubMed Central,ppl,90,1b,0.502125
PubMed Central,ppl,0,2.8b,0.5139292237442923
PubMed Central,ppl,10,2.8b,0.5017246621621622
PubMed Central,ppl,20,2.8b,0.5110202360876896
PubMed Central,ppl,30,2.8b,0.5127698145025296
PubMed Central,ppl,40,2.8b,0.5015489038785834
PubMed Central,ppl,50,2.8b,0.5010228040540541
PubMed Central,ppl,60,2.8b,0.5081638795986622
PubMed Central,ppl,70,2.8b,0.5132423986486486
PubMed Central,ppl,80,2.8b,0.5069307432432433
PubMed Central,ppl,90,2.8b,0.5021849662162161
PubMed Central,ppl,0,6.9b,0.5137237442922375
PubMed Central,ppl,10,6.9b,0.5028741554054054
PubMed Central,ppl,20,6.9b,0.5113566610455312
PubMed Central,ppl,30,6.9b,0.510716694772344
PubMed Central,ppl,40,6.9b,0.5046930860033727
PubMed Central,ppl,50,6.9b,0.5030025337837838
PubMed Central,ppl,60,6.9b,0.507933110367893
PubMed Central,ppl,70,6.9b,0.51471875
PubMed Central,ppl,80,6.9b,0.5108158783783784
PubMed Central,ppl,90,6.9b,0.501902027027027
PubMed Central,mink_plus,0,410m,0.5216575342465753
PubMed Central,mink_plus,10,410m,0.5165760135135136
PubMed Central,mink_plus,20,410m,0.5026155143338955
PubMed Central,mink_plus,30,410m,0.5147301854974704
PubMed Central,mink_plus,40,410m,0.512216694772344
PubMed Central,mink_plus,50,410m,0.5043293918918919
PubMed Central,mink_plus,60,410m,0.5262081939799331
PubMed Central,mink_plus,70,410m,0.5034679054054054
PubMed Central,mink_plus,80,410m,0.5053530405405405
PubMed Central,mink_plus,90,410m,0.5107077702702703
PubMed Central,mink_plus,0,1b,0.5201917808219179
PubMed Central,mink_plus,10,1b,0.5169898648648649
PubMed Central,mink_plus,20,1b,0.5177841483979764
PubMed Central,mink_plus,30,1b,0.5174165261382799
PubMed Central,mink_plus,40,1b,0.5279730185497471
PubMed Central,mink_plus,50,1b,0.5091604729729728
PubMed Central,mink_plus,60,1b,0.5328444816053513
PubMed Central,mink_plus,70,1b,0.5021317567567567
PubMed Central,mink_plus,80,1b,0.500535472972973
PubMed Central,mink_plus,90,1b,0.5038310810810811
PubMed Central,mink_plus,0,2.8b,0.5336689497716895
PubMed Central,mink_plus,10,2.8b,0.5255844594594594
PubMed Central,mink_plus,20,2.8b,0.5253204047217538
PubMed Central,mink_plus,30,2.8b,0.5296526138279933
PubMed Central,mink_plus,40,2.8b,0.546589376053963
PubMed Central,mink_plus,50,2.8b,0.5173749999999999
PubMed Central,mink_plus,60,2.8b,0.5445652173913044
PubMed Central,mink_plus,70,2.8b,0.516589527027027
PubMed Central,mink_plus,80,2.8b,0.5150016891891891
PubMed Central,mink_plus,90,2.8b,0.5007550675675676
PubMed Central,mink_plus,0,6.9b,0.528095890410959
PubMed Central,mink_plus,10,6.9b,0.5311486486486487
PubMed Central,mink_plus,20,6.9b,0.5220741989881956
PubMed Central,mink_plus,30,6.9b,0.5276627318718381
PubMed Central,mink_plus,40,6.9b,0.5548254637436763
PubMed Central,mink_plus,50,6.9b,0.5202128378378379
PubMed Central,mink_plus,60,6.9b,0.5456170568561873
PubMed Central,mink_plus,70,6.9b,0.5231317567567567
PubMed Central,mink_plus,80,6.9b,0.5275067567567567
PubMed Central,mink_plus,90,6.9b,0.50775
PubMed Central,zlib,0,410m,0.5179817351598174
PubMed Central,zlib,10,410m,0.5126064189189189
PubMed Central,zlib,20,410m,0.5111787521079257
PubMed Central,zlib,30,410m,0.5120219224283306
PubMed Central,zlib,40,410m,0.5124679595278245
PubMed Central,zlib,50,410m,0.5073048986486486
PubMed Central,zlib,60,410m,0.509767558528428
PubMed Central,zlib,70,410m,0.5035422297297297
PubMed Central,zlib,80,410m,0.5015701013513514
PubMed Central,zlib,90,410m,0.5017525337837837
PubMed Central,zlib,0,1b,0.5157340182648402
PubMed Central,zlib,10,1b,0.5092753378378378
PubMed Central,zlib,20,1b,0.501018549747049
PubMed Central,zlib,30,1b,0.5142841483979764
PubMed Central,zlib,40,1b,0.5124451939291738
PubMed Central,zlib,50,1b,0.5009501689189189
PubMed Central,zlib,60,1b,0.5067023411371239
PubMed Central,zlib,70,1b,0.5107778716216217
PubMed Central,zlib,80,1b,0.5056047297297297
PubMed Central,zlib,90,1b,0.5009856418918919
PubMed Central,zlib,0,2.8b,0.5132648401826483
PubMed Central,zlib,10,2.8b,0.5054856418918919
PubMed Central,zlib,20,2.8b,0.5044881956155143
PubMed Central,zlib,30,2.8b,0.523222596964587
PubMed Central,zlib,40,2.8b,0.5137369308600337
PubMed Central,zlib,50,2.8b,0.5020743243243243
PubMed Central,zlib,60,2.8b,0.5096396321070235
PubMed Central,zlib,70,2.8b,0.5151081081081081
PubMed Central,zlib,80,2.8b,0.50853125
PubMed Central,zlib,90,2.8b,0.5022584459459459
PubMed Central,zlib,0,6.9b,0.5126552511415525
PubMed Central,zlib,10,6.9b,0.5042145270270271
PubMed Central,zlib,20,6.9b,0.5061593591905564
PubMed Central,zlib,30,6.9b,0.5219679595278246
PubMed Central,zlib,40,6.9b,0.5164401349072512
PubMed Central,zlib,50,6.9b,0.5064087837837837
PubMed Central,zlib,60,6.9b,0.5092491638795986
PubMed Central,zlib,70,6.9b,0.5170709459459459
PubMed Central,zlib,80,6.9b,0.5128251689189189
PubMed Central,zlib,90,6.9b,0.5014307432432433
PubMed Central,grad,0,410m,0.520425799086758
PubMed Central,grad,10,410m,0.5096131756756757
PubMed Central,grad,20,410m,0.5011762225969645
PubMed Central,grad,30,410m,0.5264553119730185
PubMed Central,grad,40,410m,0.5005480607082631
PubMed Central,grad,50,410m,0.5161621621621622
PubMed Central,grad,60,410m,0.5110125418060201
PubMed Central,grad,70,410m,0.5078614864864865
PubMed Central,grad,80,410m,0.5515261824324325
PubMed Central,grad,90,410m,0.5015869932432433
PubMed Central,grad,0,1b,0.5227454337899544
PubMed Central,grad,10,1b,0.5088564189189189
PubMed Central,grad,20,1b,0.5039266441821248
PubMed Central,grad,30,1b,0.5201694772344014
PubMed Central,grad,40,1b,0.5348684654300169
PubMed Central,grad,50,1b,0.5031807432432432
PubMed Central,grad,60,1b,0.5072433110367893
PubMed Central,grad,70,1b,0.5022288851351352
PubMed Central,grad,80,1b,0.5020751689189189
PubMed Central,grad,90,1b,0.5222390202702702
PubMed Central,grad,0,2.8b,0.5190022831050228
PubMed Central,grad,10,2.8b,0.5095008445945945
PubMed Central,grad,20,2.8b,0.5035337268128162
PubMed Central,grad,30,2.8b,0.526177065767285
PubMed Central,grad,40,2.8b,0.542429173693086
PubMed Central,grad,50,2.8b,0.5036064189189189
PubMed Central,grad,60,2.8b,0.506628762541806
PubMed Central,grad,70,2.8b,0.5065996621621622
PubMed Central,grad,80,2.8b,0.5157018581081081
PubMed Central,grad,90,2.8b,0.5108065878378378
PubMed Central,grad,0,6.9b,0.5233436073059361
PubMed Central,grad,10,6.9b,0.5082246621621622
PubMed Central,grad,20,6.9b,0.5003026981450254
PubMed Central,grad,30,6.9b,0.5153903878583475
PubMed Central,grad,40,6.9b,0.5416795952782463
PubMed Central,grad,50,6.9b,0.50534375
PubMed Central,grad,60,6.9b,0.5157499999999999
PubMed Central,grad,70,6.9b,0.5003048986486487
PubMed Central,grad,80,6.9b,0.5234231418918919
PubMed Central,grad,90,6.9b,0.5179425675675675
PubMed Central,refer,0,410m,0.5037842465753426
PubMed Central,refer,10,410m,0.5065827702702703
PubMed Central,refer,20,410m,0.5006779089376053
PubMed Central,refer,30,410m,0.5103870151770658
PubMed Central,refer,40,410m,0.5034300168634064
PubMed Central,refer,50,410m,0.5098125
PubMed Central,refer,60,410m,0.5021045150501673
PubMed Central,refer,70,410m,0.5025599662162162
PubMed Central,refer,80,410m,0.5027609797297297
PubMed Central,refer,90,410m,0.5056841216216217
PubMed Central,refer,0,1b,0.5037842465753426
PubMed Central,refer,10,1b,0.5065827702702703
PubMed Central,refer,20,1b,0.5010118043844858
PubMed Central,refer,30,1b,0.5103490725126476
PubMed Central,refer,40,1b,0.503137436762226
PubMed Central,refer,50,1b,0.5095253378378378
PubMed Central,refer,60,1b,0.5023628762541806
PubMed Central,refer,70,1b,0.5025599662162162
PubMed Central,refer,80,1b,0.5027609797297297
PubMed Central,refer,90,1b,0.5056841216216217
PubMed Central,refer,0,2.8b,0.5037842465753426
PubMed Central,refer,10,2.8b,0.5065827702702703
PubMed Central,refer,20,2.8b,0.5010118043844858
PubMed Central,refer,30,2.8b,0.5103490725126476
PubMed Central,refer,40,2.8b,0.503137436762226
PubMed Central,refer,50,2.8b,0.5095253378378378
PubMed Central,refer,60,2.8b,0.5023628762541806
PubMed Central,refer,70,2.8b,0.5025599662162162
PubMed Central,refer,80,2.8b,0.5027609797297297
PubMed Central,refer,90,2.8b,0.5056841216216217
PubMed Central,refer,0,6.9b,0.5037842465753426
PubMed Central,refer,10,6.9b,0.5065827702702703
PubMed Central,refer,20,6.9b,0.5010118043844858
PubMed Central,refer,30,6.9b,0.5103490725126476
PubMed Central,refer,40,6.9b,0.503137436762226
PubMed Central,refer,50,6.9b,0.5095253378378378
PubMed Central,refer,60,6.9b,0.5023628762541806
PubMed Central,refer,70,6.9b,0.5025599662162162
PubMed Central,refer,80,6.9b,0.5027609797297297
PubMed Central,refer,90,6.9b,0.5056841216216217
Pile-CC,loss,0,410m,0.514736
Pile-CC,loss,10,410m,0.51178
Pile-CC,loss,20,410m,0.507502
Pile-CC,loss,30,410m,0.5179585
Pile-CC,loss,40,410m,0.5230965
Pile-CC,loss,50,410m,0.51378
Pile-CC,loss,60,410m,0.5329815
Pile-CC,loss,70,410m,0.503806
Pile-CC,loss,80,410m,0.5037489999999999
Pile-CC,loss,90,410m,0.503137
Pile-CC,loss,0,1b,0.512696
Pile-CC,loss,10,1b,0.5122275000000001
Pile-CC,loss,20,1b,0.5090365
Pile-CC,loss,30,1b,0.5147395
Pile-CC,loss,40,1b,0.5220815
Pile-CC,loss,50,1b,0.5096855
Pile-CC,loss,60,1b,0.535217
Pile-CC,loss,70,1b,0.5042675
Pile-CC,loss,80,1b,0.5075835
Pile-CC,loss,90,1b,0.5020950000000001
Pile-CC,loss,0,2.8b,0.510575
Pile-CC,loss,10,2.8b,0.5100945
Pile-CC,loss,20,2.8b,0.509089
Pile-CC,loss,30,2.8b,0.5105109999999999
Pile-CC,loss,40,2.8b,0.5187204999999999
Pile-CC,loss,50,2.8b,0.5057015
Pile-CC,loss,60,2.8b,0.5351925
Pile-CC,loss,70,2.8b,0.5054775
Pile-CC,loss,80,2.8b,0.5146435
Pile-CC,loss,90,2.8b,0.5017555
Pile-CC,loss,0,6.9b,0.5007885
Pile-CC,loss,10,6.9b,0.5008484999999999
Pile-CC,loss,20,6.9b,0.5166360000000001
Pile-CC,loss,30,6.9b,0.5235725
Pile-CC,loss,40,6.9b,0.5262955
Pile-CC,loss,50,6.9b,0.5027345000000001
Pile-CC,loss,60,6.9b,0.538633
Pile-CC,loss,70,6.9b,0.5159134999999999
Pile-CC,loss,80,6.9b,0.5207124999999999
Pile-CC,loss,90,6.9b,0.5065360000000001
Pile-CC,prob,0,410m,0.5148005
Pile-CC,prob,10,410m,0.511837
Pile-CC,prob,20,410m,0.50741
Pile-CC,prob,30,410m,0.5178750000000001
Pile-CC,prob,40,410m,0.523077
Pile-CC,prob,50,410m,0.51381
Pile-CC,prob,60,410m,0.53294
Pile-CC,prob,70,410m,0.5037085
Pile-CC,prob,80,410m,0.503758
Pile-CC,prob,90,410m,0.503344
Pile-CC,prob,0,1b,0.5127539999999999
Pile-CC,prob,10,1b,0.512079
Pile-CC,prob,20,1b,0.5092180000000001
Pile-CC,prob,30,1b,0.5145280000000001
Pile-CC,prob,40,1b,0.52219
Pile-CC,prob,50,1b,0.509652
Pile-CC,prob,60,1b,0.535124
Pile-CC,prob,70,1b,0.504143
Pile-CC,prob,80,1b,0.507892
Pile-CC,prob,90,1b,0.502191
Pile-CC,prob,0,2.8b,0.5104325000000001
Pile-CC,prob,10,2.8b,0.510051
Pile-CC,prob,20,2.8b,0.5089699999999999
Pile-CC,prob,30,2.8b,0.510639
Pile-CC,prob,40,2.8b,0.518865
Pile-CC,prob,50,2.8b,0.5056265
Pile-CC,prob,60,2.8b,0.535119
Pile-CC,prob,70,2.8b,0.505351
Pile-CC,prob,80,2.8b,0.51441
Pile-CC,prob,90,2.8b,0.501843
Pile-CC,prob,0,6.9b,0.500757
Pile-CC,prob,10,6.9b,0.50116
Pile-CC,prob,20,6.9b,0.516615
Pile-CC,prob,30,6.9b,0.523733
Pile-CC,prob,40,6.9b,0.5263270000000001
Pile-CC,prob,50,6.9b,0.502945
Pile-CC,prob,60,6.9b,0.5382965
Pile-CC,prob,70,6.9b,0.515806
Pile-CC,prob,80,6.9b,0.520746
Pile-CC,prob,90,6.9b,0.506373
Pile-CC,ppl,0,410m,0.514736
Pile-CC,ppl,10,410m,0.51178
Pile-CC,ppl,20,410m,0.507502
Pile-CC,ppl,30,410m,0.5179585
Pile-CC,ppl,40,410m,0.5230965
Pile-CC,ppl,50,410m,0.51378
Pile-CC,ppl,60,410m,0.5329815
Pile-CC,ppl,70,410m,0.503806
Pile-CC,ppl,80,410m,0.5037489999999999
Pile-CC,ppl,90,410m,0.503137
Pile-CC,ppl,0,1b,0.512696
Pile-CC,ppl,10,1b,0.5122275000000001
Pile-CC,ppl,20,1b,0.5090365
Pile-CC,ppl,30,1b,0.5147395
Pile-CC,ppl,40,1b,0.5220815
Pile-CC,ppl,50,1b,0.5096855
Pile-CC,ppl,60,1b,0.535217
Pile-CC,ppl,70,1b,0.5042675
Pile-CC,ppl,80,1b,0.5075835
Pile-CC,ppl,90,1b,0.5020950000000001
Pile-CC,ppl,0,2.8b,0.510575
Pile-CC,ppl,10,2.8b,0.5100945
Pile-CC,ppl,20,2.8b,0.509089
Pile-CC,ppl,30,2.8b,0.5105109999999999
Pile-CC,ppl,40,2.8b,0.5187204999999999
Pile-CC,ppl,50,2.8b,0.5057015
Pile-CC,ppl,60,2.8b,0.5351925
Pile-CC,ppl,70,2.8b,0.5054775
Pile-CC,ppl,80,2.8b,0.5146435
Pile-CC,ppl,90,2.8b,0.5017555
Pile-CC,ppl,0,6.9b,0.5007885
Pile-CC,ppl,10,6.9b,0.5008484999999999
Pile-CC,ppl,20,6.9b,0.5166360000000001
Pile-CC,ppl,30,6.9b,0.5235725
Pile-CC,ppl,40,6.9b,0.5262955
Pile-CC,ppl,50,6.9b,0.5027345000000001
Pile-CC,ppl,60,6.9b,0.538633
Pile-CC,ppl,70,6.9b,0.5159134999999999
Pile-CC,ppl,80,6.9b,0.5207124999999999
Pile-CC,ppl,90,6.9b,0.5065360000000001
Pile-CC,mink_plus,0,410m,0.510106
Pile-CC,mink_plus,10,410m,0.502451
Pile-CC,mink_plus,20,410m,0.5097609999999999
Pile-CC,mink_plus,30,410m,0.51959
Pile-CC,mink_plus,40,410m,0.506794
Pile-CC,mink_plus,50,410m,0.507695
Pile-CC,mink_plus,60,410m,0.503563
Pile-CC,mink_plus,70,410m,0.5058119999999999
Pile-CC,mink_plus,80,410m,0.514003
Pile-CC,mink_plus,90,410m,0.5008589999999999
Pile-CC,mink_plus,0,1b,0.513804
Pile-CC,mink_plus,10,1b,0.508078
Pile-CC,mink_plus,20,1b,0.5173559999999999
Pile-CC,mink_plus,30,1b,0.51605
Pile-CC,mink_plus,40,1b,0.507066
Pile-CC,mink_plus,50,1b,0.506708
Pile-CC,mink_plus,60,1b,0.504113
Pile-CC,mink_plus,70,1b,0.5071410000000001
Pile-CC,mink_plus,80,1b,0.506344
Pile-CC,mink_plus,90,1b,0.5089159999999999
Pile-CC,mink_plus,0,2.8b,0.5110669999999999
Pile-CC,mink_plus,10,2.8b,0.5046729999999999
Pile-CC,mink_plus,20,2.8b,0.514943
Pile-CC,mink_plus,30,2.8b,0.51712
Pile-CC,mink_plus,40,2.8b,0.504336
Pile-CC,mink_plus,50,2.8b,0.5069235
Pile-CC,mink_plus,60,2.8b,0.510005
Pile-CC,mink_plus,70,2.8b,0.51293
Pile-CC,mink_plus,80,2.8b,0.500804
Pile-CC,mink_plus,90,2.8b,0.510603
Pile-CC,mink_plus,0,6.9b,0.524849
Pile-CC,mink_plus,10,6.9b,0.5040469999999999
Pile-CC,mink_plus,20,6.9b,0.534671
Pile-CC,mink_plus,30,6.9b,0.538294
Pile-CC,mink_plus,40,6.9b,0.518607
Pile-CC,mink_plus,50,6.9b,0.525718
Pile-CC,mink_plus,60,6.9b,0.5275350000000001
Pile-CC,mink_plus,70,6.9b,0.526582
Pile-CC,mink_plus,80,6.9b,0.504343
Pile-CC,mink_plus,90,6.9b,0.525034
Pile-CC,zlib,0,410m,0.5008555
Pile-CC,zlib,10,410m,0.5136175
Pile-CC,zlib,20,410m,0.51055
Pile-CC,zlib,30,410m,0.5094055
Pile-CC,zlib,40,410m,0.520627
Pile-CC,zlib,50,410m,0.505608
Pile-CC,zlib,60,410m,0.537327
Pile-CC,zlib,70,410m,0.503182
Pile-CC,zlib,80,410m,0.5107975
Pile-CC,zlib,90,410m,0.503359
Pile-CC,zlib,0,1b,0.501029
Pile-CC,zlib,10,1b,0.5147115
Pile-CC,zlib,20,1b,0.5126605
Pile-CC,zlib,30,1b,0.50874
Pile-CC,zlib,40,1b,0.520281
Pile-CC,zlib,50,1b,0.5036085
Pile-CC,zlib,60,1b,0.5408915
Pile-CC,zlib,70,1b,0.5042575
Pile-CC,zlib,80,1b,0.5122260000000001
Pile-CC,zlib,90,1b,0.501717
Pile-CC,zlib,0,2.8b,0.5003505
Pile-CC,zlib,10,2.8b,0.5138475
Pile-CC,zlib,20,2.8b,0.51362
Pile-CC,zlib,30,2.8b,0.505134
Pile-CC,zlib,40,2.8b,0.5180285
Pile-CC,zlib,50,2.8b,0.5013395
Pile-CC,zlib,60,2.8b,0.5414395000000001
Pile-CC,zlib,70,2.8b,0.5070785
Pile-CC,zlib,80,2.8b,0.520497
Pile-CC,zlib,90,2.8b,0.5026855
Pile-CC,zlib,0,6.9b,0.5085215
Pile-CC,zlib,10,6.9b,0.5074915
Pile-CC,zlib,20,6.9b,0.5209635
Pile-CC,zlib,30,6.9b,0.518749
Pile-CC,zlib,40,6.9b,0.5257995
Pile-CC,zlib,50,6.9b,0.5072145
Pile-CC,zlib,60,6.9b,0.545523
Pile-CC,zlib,70,6.9b,0.517482
Pile-CC,zlib,80,6.9b,0.5244805
Pile-CC,zlib,90,6.9b,0.5048999999999999
Pile-CC,grad,0,410m,0.5028619999999999
Pile-CC,grad,10,410m,0.50231
Pile-CC,grad,20,410m,0.5093255000000001
Pile-CC,grad,30,410m,0.5052885
Pile-CC,grad,40,410m,0.5031675
Pile-CC,grad,50,410m,0.5013805
Pile-CC,grad,60,410m,0.5213805
Pile-CC,grad,70,410m,0.5000220000000001
Pile-CC,grad,80,410m,0.5121645
Pile-CC,grad,90,410m,0.5092945
Pile-CC,grad,0,1b,0.5063219999999999
Pile-CC,grad,10,1b,0.500301
Pile-CC,grad,20,1b,0.5270604999999999
Pile-CC,grad,30,1b,0.50289
Pile-CC,grad,40,1b,0.522672
Pile-CC,grad,50,1b,0.5063440000000001
Pile-CC,grad,60,1b,0.5137115000000001
Pile-CC,grad,70,1b,0.5201005
Pile-CC,grad,80,1b,0.5173025000000001
Pile-CC,grad,90,1b,0.510235
Pile-CC,grad,0,2.8b,0.5195110000000001
Pile-CC,grad,10,2.8b,0.503506
Pile-CC,grad,20,2.8b,0.521862
Pile-CC,grad,30,2.8b,0.5064665
Pile-CC,grad,40,2.8b,0.5197925000000001
Pile-CC,grad,50,2.8b,0.5195045
Pile-CC,grad,60,2.8b,0.5108569999999999
Pile-CC,grad,70,2.8b,0.513021
Pile-CC,grad,80,2.8b,0.513489
Pile-CC,grad,90,2.8b,0.502912
Pile-CC,grad,0,6.9b,0.5072005
Pile-CC,grad,10,6.9b,0.506712
Pile-CC,grad,20,6.9b,0.5434729999999999
Pile-CC,grad,30,6.9b,0.519872
Pile-CC,grad,40,6.9b,0.5414144999999999
Pile-CC,grad,50,6.9b,0.506847
Pile-CC,grad,60,6.9b,0.5293765
Pile-CC,grad,70,6.9b,0.517123
Pile-CC,grad,80,6.9b,0.5102905
Pile-CC,grad,90,6.9b,0.502953
Pile-CC,refer,0,410m,0.5175879999999999
Pile-CC,refer,10,410m,0.51634
Pile-CC,refer,20,410m,0.5068705
Pile-CC,refer,30,410m,0.5068374999999999
Pile-CC,refer,40,410m,0.523711
Pile-CC,refer,50,410m,0.5077345
Pile-CC,refer,60,410m,0.5271125
Pile-CC,refer,70,410m,0.5013735
Pile-CC,refer,80,410m,0.5053079999999999
Pile-CC,refer,90,410m,0.5023519999999999
Pile-CC,refer,0,1b,0.5175879999999999
Pile-CC,refer,10,1b,0.51634
Pile-CC,refer,20,1b,0.5070435
Pile-CC,refer,30,1b,0.5059815
Pile-CC,refer,40,1b,0.52333
Pile-CC,refer,50,1b,0.5073145
Pile-CC,refer,60,1b,0.526883
Pile-CC,refer,70,1b,0.5013735
Pile-CC,refer,80,1b,0.5053079999999999
Pile-CC,refer,90,1b,0.5023519999999999
Pile-CC,refer,0,2.8b,0.5175879999999999
Pile-CC,refer,10,2.8b,0.51634
Pile-CC,refer,20,2.8b,0.5070435
Pile-CC,refer,30,2.8b,0.5059815
Pile-CC,refer,40,2.8b,0.52333
Pile-CC,refer,50,2.8b,0.5073145
Pile-CC,refer,60,2.8b,0.526883
Pile-CC,refer,70,2.8b,0.5013735
Pile-CC,refer,80,2.8b,0.5053079999999999
Pile-CC,refer,90,2.8b,0.5023519999999999
Pile-CC,refer,0,6.9b,0.5175879999999999
Pile-CC,refer,10,6.9b,0.51634
Pile-CC,refer,20,6.9b,0.5070435
Pile-CC,refer,30,6.9b,0.5059815
Pile-CC,refer,40,6.9b,0.52333
Pile-CC,refer,50,6.9b,0.5073145
Pile-CC,refer,60,6.9b,0.526883
Pile-CC,refer,70,6.9b,0.5013735
Pile-CC,refer,80,6.9b,0.5053079999999999
Pile-CC,refer,90,6.9b,0.5023519999999999
NIH ExPorter,loss,0,410m,0.5157592592592593
NIH ExPorter,loss,10,410m,0.5600582010582009
NIH ExPorter,loss,20,410m,0.509876923076923
NIH ExPorter,loss,30,410m,0.5073376963350785
NIH ExPorter,loss,40,410m,0.5018801020408163
NIH ExPorter,loss,50,410m,0.5047670157068063
NIH ExPorter,loss,60,410m,0.524265
NIH ExPorter,loss,70,410m,0.5174761904761905
NIH ExPorter,loss,80,410m,0.5024263157894737
NIH ExPorter,loss,90,410m,0.5273526315789474
NIH ExPorter,loss,0,1b,0.521589947089947
NIH ExPorter,loss,10,1b,0.5639232804232804
NIH ExPorter,loss,20,1b,0.5096307692307692
NIH ExPorter,loss,30,1b,0.5081492146596859
NIH ExPorter,loss,40,1b,0.5013545918367347
NIH ExPorter,loss,50,1b,0.5011675392670157
NIH ExPorter,loss,60,1b,0.5276775
NIH ExPorter,loss,70,1b,0.5134285714285715
NIH ExPorter,loss,80,1b,0.5042421052631579
NIH ExPorter,loss,90,1b,0.5296315789473685
NIH ExPorter,loss,0,2.8b,0.5276137566137566
NIH ExPorter,loss,10,2.8b,0.5685529100529101
NIH ExPorter,loss,20,2.8b,0.5101051282051282
NIH ExPorter,loss,30,2.8b,0.5158874345549738
NIH ExPorter,loss,40,2.8b,0.5026020408163265
NIH ExPorter,loss,50,2.8b,0.5076308900523561
NIH ExPorter,loss,60,2.8b,0.521825
NIH ExPorter,loss,70,2.8b,0.5007328042328042
NIH ExPorter,loss,80,2.8b,0.5082026315789474
NIH ExPorter,loss,90,2.8b,0.525121052631579
NIH ExPorter,loss,0,6.9b,0.5300026455026455
NIH ExPorter,loss,10,6.9b,0.5734312169312169
NIH ExPorter,loss,20,6.9b,0.5092641025641026
NIH ExPorter,loss,30,6.9b,0.5209502617801047
NIH ExPorter,loss,40,6.9b,0.5057066326530613
NIH ExPorter,loss,50,6.9b,0.5097094240837696
NIH ExPorter,loss,60,6.9b,0.5199925000000001
NIH ExPorter,loss,70,6.9b,0.5002486772486773
NIH ExPorter,loss,80,6.9b,0.5106263157894737
NIH ExPorter,loss,90,6.9b,0.5224026315789474
NIH ExPorter,prob,0,410m,0.5155873015873016
NIH ExPorter,prob,10,410m,0.5606084656084656
