dataset,feature,length,model_size,auc
Wikipedia (en),PAC,100,1b,0.501324
Wikipedia (en),PAC,200,1b,0.500101
Wikipedia (en),PAC,300,1b,0.5054810000000001
Wikipedia (en),PAC,400,1b,0.5080368421052632
Wikipedia (en),PAC,500,1b,0.5029581151832461
Wikipedia (en),PAC,600,1b,0.5004028268551237
Wikipedia (en),PAC,700,1b,0.5081325051759834
Wikipedia (en),PAC,800,1b,0.5032464985994397
Wikipedia (en),PAC,900,1b,0.5109863945578232
Wikipedia (en),PAC,0,2.8b,0.503483
Wikipedia (en),PAC,100,2.8b,0.508353
Wikipedia (en),PAC,200,2.8b,0.502339
Wikipedia (en),PAC,300,2.8b,0.5065709999999999
Wikipedia (en),PAC,400,2.8b,0.5117557894736842
Wikipedia (en),PAC,500,2.8b,0.5043756544502618
Wikipedia (en),PAC,600,2.8b,0.5075406360424028
Wikipedia (en),PAC,700,2.8b,0.5151076604554865
Wikipedia (en),PAC,800,2.8b,0.5093053221288515
Wikipedia (en),PAC,900,2.8b,0.517656462585034
Wikipedia (en),PAC,0,6.9b,0.5064230000000001
Wikipedia (en),PAC,100,6.9b,0.508589
Wikipedia (en),PAC,200,6.9b,0.506316
Wikipedia (en),PAC,300,6.9b,0.5066539999999999
Wikipedia (en),PAC,400,6.9b,0.5036652631578947
Wikipedia (en),PAC,500,6.9b,0.5012683246073298
Wikipedia (en),PAC,600,6.9b,0.5023639575971731
Wikipedia (en),PAC,700,6.9b,0.5063333333333333
Wikipedia (en),PAC,800,6.9b,0.5040560224089636
Wikipedia (en),PAC,900,6.9b,0.5009285714285714
Wikipedia (en),PAC,0,12b,0.50194
Wikipedia (en),PAC,100,12b,0.5064919999999999
Wikipedia (en),PAC,200,12b,0.505107
Wikipedia (en),PAC,300,12b,0.500942
Wikipedia (en),PAC,400,12b,0.5091526315789474
Wikipedia (en),PAC,500,12b,0.5059214659685864
Wikipedia (en),PAC,600,12b,0.5090441696113074
Wikipedia (en),PAC,700,12b,0.5006252587991719
Wikipedia (en),PAC,800,12b,0.51290756302521
Wikipedia (en),PAC,900,12b,0.5105714285714287
Wikipedia (en),Samia,0,160m,0.528751
Wikipedia (en),Samia,100,160m,0.508479
Wikipedia (en),Samia,200,160m,0.500437
Wikipedia (en),Samia,300,160m,0.56494
Wikipedia (en),Samia,400,160m,0.5079036842105263
Wikipedia (en),Samia,500,160m,0.5078586387434556
Wikipedia (en),Samia,600,160m,0.5063418727915194
Wikipedia (en),Samia,700,160m,0.5035983436853002
Wikipedia (en),Samia,800,160m,0.543890756302521
Wikipedia (en),Samia,900,160m,0.5386836734693878
Wikipedia (en),Samia,0,410m,0.527928
Wikipedia (en),Samia,100,410m,0.505223
Wikipedia (en),Samia,200,410m,0.512525
Wikipedia (en),Samia,300,410m,0.567422
Wikipedia (en),Samia,400,410m,0.5079036842105263
Wikipedia (en),Samia,500,410m,0.5078586387434556
Wikipedia (en),Samia,600,410m,0.5063418727915194
Wikipedia (en),Samia,700,410m,0.5035983436853002
Wikipedia (en),Samia,800,410m,0.543890756302521
Wikipedia (en),Samia,900,410m,0.5386836734693878
Wikipedia (en),Samia,0,1b,0.5324420000000001
Wikipedia (en),Samia,100,1b,0.5138010000000001
Wikipedia (en),Samia,200,1b,0.501853
Wikipedia (en),Samia,300,1b,0.5634889999999999
Wikipedia (en),Samia,400,1b,0.5079036842105263
Wikipedia (en),Samia,500,1b,0.5078586387434556
Wikipedia (en),Samia,600,1b,0.5063418727915194
Wikipedia (en),Samia,700,1b,0.5035983436853002
Wikipedia (en),Samia,800,1b,0.543890756302521
Wikipedia (en),Samia,900,1b,0.5386836734693878
Wikipedia (en),Samia,0,2.8b,0.5057640000000001
Wikipedia (en),Samia,100,2.8b,0.52581
Wikipedia (en),Samia,200,2.8b,0.512414
Wikipedia (en),Samia,300,2.8b,0.549215
Wikipedia (en),Samia,400,2.8b,0.504371052631579
Wikipedia (en),Samia,500,2.8b,0.5078586387434556
Wikipedia (en),Samia,600,2.8b,0.5063418727915194
Wikipedia (en),Samia,700,2.8b,0.5035983436853002
Wikipedia (en),Samia,800,2.8b,0.543890756302521
Wikipedia (en),Samia,900,2.8b,0.5386836734693878
Wikipedia (en),Samia,0,6.9b,0.520121
Wikipedia (en),Samia,100,6.9b,0.5032099999999999
Wikipedia (en),Samia,200,6.9b,0.521493
Wikipedia (en),Samia,300,6.9b,0.549535
Wikipedia (en),Samia,400,6.9b,0.5050468421052632
Wikipedia (en),Samia,500,6.9b,0.5078586387434556
Wikipedia (en),Samia,600,6.9b,0.5063418727915194
Wikipedia (en),Samia,700,6.9b,0.5035983436853002
Wikipedia (en),Samia,800,6.9b,0.543890756302521
Wikipedia (en),Samia,900,6.9b,0.5386836734693878
Wikipedia (en),Samia,0,12b,0.5198619999999999
Wikipedia (en),Samia,100,12b,0.504509
Wikipedia (en),Samia,200,12b,0.515379
Wikipedia (en),Samia,300,12b,0.5513790000000001
Wikipedia (en),Samia,400,12b,0.5076321052631579
Wikipedia (en),Samia,500,12b,0.5078586387434556
Wikipedia (en),Samia,600,12b,0.5063418727915194
Wikipedia (en),Samia,700,12b,0.5035983436853002
Wikipedia (en),Samia,800,12b,0.543890756302521
Wikipedia (en),Samia,900,12b,0.5386836734693878
StackExchange,Loss,0,160m,0.514068
StackExchange,Loss,100,160m,0.50898
StackExchange,Loss,200,160m,0.5039089999999999
StackExchange,Loss,300,160m,0.532729
StackExchange,Loss,400,160m,0.506035
StackExchange,Loss,500,160m,0.513661
StackExchange,Loss,600,160m,0.5054900793650794
StackExchange,Loss,700,160m,0.5129128712871287
StackExchange,Loss,800,160m,0.5011436363636363
StackExchange,Loss,900,160m,0.5126203319502074
StackExchange,Loss,0,410m,0.5080515000000001
StackExchange,Loss,100,410m,0.5150795
StackExchange,Loss,200,410m,0.5045885000000001
StackExchange,Loss,300,410m,0.5334194999999999
StackExchange,Loss,400,410m,0.502686
StackExchange,Loss,500,410m,0.5163795
StackExchange,Loss,600,410m,0.5101693121693122
StackExchange,Loss,700,410m,0.5106772277227722
StackExchange,Loss,800,410m,0.5030563636363636
StackExchange,Loss,900,410m,0.5160705394190871
StackExchange,Loss,0,1b,0.5043705
StackExchange,Loss,100,1b,0.5119095
StackExchange,Loss,200,1b,0.504041
StackExchange,Loss,300,1b,0.5330204999999999
StackExchange,Loss,400,1b,0.500068
StackExchange,Loss,500,1b,0.516896
StackExchange,Loss,600,1b,0.5125357142857143
StackExchange,Loss,700,1b,0.5111712871287128
StackExchange,Loss,800,1b,0.5004454545454546
StackExchange,Loss,900,1b,0.5186825726141078
StackExchange,Loss,0,2.8b,0.5102365
StackExchange,Loss,100,2.8b,0.514987
StackExchange,Loss,200,2.8b,0.501311
StackExchange,Loss,300,2.8b,0.535881
StackExchange,Loss,400,2.8b,0.5046345
StackExchange,Loss,500,2.8b,0.5123875
StackExchange,Loss,600,2.8b,0.519348544973545
StackExchange,Loss,700,2.8b,0.5132801980198021
StackExchange,Loss,800,2.8b,0.5046890909090909
StackExchange,Loss,900,2.8b,0.5212925311203319
StackExchange,Loss,0,6.9b,0.5090955
StackExchange,Loss,100,6.9b,0.5166789999999999
StackExchange,Loss,200,6.9b,0.5000205000000001
StackExchange,Loss,300,6.9b,0.537062
StackExchange,Loss,400,6.9b,0.5055875000000001
StackExchange,Loss,500,6.9b,0.5094325
StackExchange,Loss,600,6.9b,0.5214940476190476
StackExchange,Loss,700,6.9b,0.5151178217821782
StackExchange,Loss,800,6.9b,0.5066999999999999
StackExchange,Loss,900,6.9b,0.5244232365145228
StackExchange,Loss,0,12b,0.5129325
StackExchange,Loss,100,12b,0.520722
StackExchange,Loss,200,12b,0.502153
StackExchange,Loss,300,12b,0.5382045
StackExchange,Loss,400,12b,0.5062035
StackExchange,Loss,500,12b,0.5065845
StackExchange,Loss,600,12b,0.5242149470899471
StackExchange,Loss,700,12b,0.5168752475247524
StackExchange,Loss,800,12b,0.5083818181818183
StackExchange,Loss,900,12b,0.5271659751037344
StackExchange,Min-K%,0,160m,0.521717
StackExchange,Min-K%,100,160m,0.5103540000000001
StackExchange,Min-K%,200,160m,0.504714
StackExchange,Min-K%,300,160m,0.5241815
StackExchange,Min-K%,400,160m,0.5065375000000001
StackExchange,Min-K%,500,160m,0.5060169999999999
StackExchange,Min-K%,600,160m,0.5121388888888889
StackExchange,Min-K%,700,160m,0.5058237623762376
StackExchange,Min-K%,800,160m,0.5022581818181819
StackExchange,Min-K%,900,160m,0.5032510373443984
StackExchange,Min-K%,0,410m,0.517996
StackExchange,Min-K%,100,410m,0.520319
StackExchange,Min-K%,200,410m,0.5107079999999999
StackExchange,Min-K%,300,410m,0.529214
StackExchange,Min-K%,400,410m,0.502771
StackExchange,Min-K%,500,410m,0.510277
StackExchange,Min-K%,600,410m,0.5177222222222222
StackExchange,Min-K%,700,410m,0.5034574257425742
StackExchange,Min-K%,800,410m,0.5044363636363636
StackExchange,Min-K%,900,410m,0.509298755186722
StackExchange,Min-K%,0,1b,0.514786
StackExchange,Min-K%,100,1b,0.516336
StackExchange,Min-K%,200,1b,0.50715
StackExchange,Min-K%,300,1b,0.5289470000000001
StackExchange,Min-K%,400,1b,0.5004959999999999
StackExchange,Min-K%,500,1b,0.510278
StackExchange,Min-K%,600,1b,0.5222275132275132
StackExchange,Min-K%,700,1b,0.506360396039604
StackExchange,Min-K%,800,1b,0.500789090909091
StackExchange,Min-K%,900,1b,0.5130082987551867
StackExchange,Min-K%,0,2.8b,0.5182599999999999
StackExchange,Min-K%,100,2.8b,0.5209525
StackExchange,Min-K%,200,2.8b,0.502778
StackExchange,Min-K%,300,2.8b,0.5345785
StackExchange,Min-K%,400,2.8b,0.508486
StackExchange,Min-K%,500,2.8b,0.501971
StackExchange,Min-K%,600,2.8b,0.5310066137566137
StackExchange,Min-K%,700,2.8b,0.5096722772277228
StackExchange,Min-K%,800,2.8b,0.5058181818181818
StackExchange,Min-K%,900,2.8b,0.5211991701244814
StackExchange,Min-K%,0,6.9b,0.517997
StackExchange,Min-K%,100,6.9b,0.5247200000000001
StackExchange,Min-K%,200,6.9b,0.500305
StackExchange,Min-K%,300,6.9b,0.5381785
StackExchange,Min-K%,400,6.9b,0.508453
StackExchange,Min-K%,500,6.9b,0.502491
StackExchange,Min-K%,600,6.9b,0.5332890211640212
StackExchange,Min-K%,700,6.9b,0.5129485148514851
StackExchange,Min-K%,800,6.9b,0.5076654545454545
StackExchange,Min-K%,900,6.9b,0.5260829875518671
StackExchange,Min-K%,0,12b,0.521144
StackExchange,Min-K%,100,12b,0.5322720000000001
StackExchange,Min-K%,200,12b,0.5022409999999999
StackExchange,Min-K%,300,12b,0.538482
StackExchange,Min-K%,400,12b,0.5119710000000001
StackExchange,Min-K%,500,12b,0.507668
StackExchange,Min-K%,600,12b,0.5372989417989418
StackExchange,Min-K%,700,12b,0.5160930693069307
StackExchange,Min-K%,800,12b,0.5094109090909091
StackExchange,Min-K%,900,12b,0.5292904564315353
StackExchange,Perplexity,0,160m,0.514068
StackExchange,Perplexity,100,160m,0.50898
StackExchange,Perplexity,200,160m,0.5039089999999999
StackExchange,Perplexity,300,160m,0.532729
StackExchange,Perplexity,400,160m,0.506035
StackExchange,Perplexity,500,160m,0.513661
StackExchange,Perplexity,600,160m,0.5054900793650794
StackExchange,Perplexity,700,160m,0.5129128712871287
StackExchange,Perplexity,800,160m,0.5011436363636363
StackExchange,Perplexity,900,160m,0.5126203319502074
StackExchange,Perplexity,0,410m,0.5080515000000001
StackExchange,Perplexity,100,410m,0.5150795
StackExchange,Perplexity,200,410m,0.5045885000000001
StackExchange,Perplexity,300,410m,0.5334194999999999
StackExchange,Perplexity,400,410m,0.502686
StackExchange,Perplexity,500,410m,0.5163795
StackExchange,Perplexity,600,410m,0.5101693121693122
StackExchange,Perplexity,700,410m,0.5106772277227722
StackExchange,Perplexity,800,410m,0.5030563636363636
StackExchange,Perplexity,900,410m,0.5160705394190871
StackExchange,Perplexity,0,1b,0.5043705
StackExchange,Perplexity,100,1b,0.5119095
StackExchange,Perplexity,200,1b,0.504041
StackExchange,Perplexity,300,1b,0.5330204999999999
StackExchange,Perplexity,400,1b,0.500068
StackExchange,Perplexity,500,1b,0.516896
StackExchange,Perplexity,600,1b,0.5125357142857143
StackExchange,Perplexity,700,1b,0.5111712871287128
StackExchange,Perplexity,800,1b,0.5004454545454546
StackExchange,Perplexity,900,1b,0.5186825726141078
StackExchange,Perplexity,0,2.8b,0.5102365
StackExchange,Perplexity,100,2.8b,0.514987
StackExchange,Perplexity,200,2.8b,0.501311
StackExchange,Perplexity,300,2.8b,0.535881
StackExchange,Perplexity,400,2.8b,0.5046345
StackExchange,Perplexity,500,2.8b,0.5123875
StackExchange,Perplexity,600,2.8b,0.519348544973545
StackExchange,Perplexity,700,2.8b,0.5132801980198021
StackExchange,Perplexity,800,2.8b,0.5046890909090909
StackExchange,Perplexity,900,2.8b,0.5212925311203319
StackExchange,Perplexity,0,6.9b,0.5090955
StackExchange,Perplexity,100,6.9b,0.5166789999999999
StackExchange,Perplexity,200,6.9b,0.5000205000000001
StackExchange,Perplexity,300,6.9b,0.537062
StackExchange,Perplexity,400,6.9b,0.5055875000000001
StackExchange,Perplexity,500,6.9b,0.5094325
StackExchange,Perplexity,600,6.9b,0.5214940476190476
StackExchange,Perplexity,700,6.9b,0.5151178217821782
StackExchange,Perplexity,800,6.9b,0.5066999999999999
StackExchange,Perplexity,900,6.9b,0.5244232365145228
StackExchange,Perplexity,0,12b,0.5129325
StackExchange,Perplexity,100,12b,0.520722
StackExchange,Perplexity,200,12b,0.502153
StackExchange,Perplexity,300,12b,0.5382045
StackExchange,Perplexity,400,12b,0.5062035
StackExchange,Perplexity,500,12b,0.5065845
StackExchange,Perplexity,600,12b,0.5242149470899471
StackExchange,Perplexity,700,12b,0.5168752475247524
StackExchange,Perplexity,800,12b,0.5083818181818183
StackExchange,Perplexity,900,12b,0.5271659751037344
StackExchange,Min-K% ++,0,160m,0.5069925
StackExchange,Min-K% ++,100,160m,0.508238
StackExchange,Min-K% ++,200,160m,0.5068565
StackExchange,Min-K% ++,300,160m,0.5366884999999999
StackExchange,Min-K% ++,400,160m,0.502724
StackExchange,Min-K% ++,500,160m,0.50774
StackExchange,Min-K% ++,600,160m,0.5146574074074074
StackExchange,Min-K% ++,700,160m,0.5035881188118811
StackExchange,Min-K% ++,800,160m,0.5218327272727273
StackExchange,Min-K% ++,900,160m,0.5011203319502076
StackExchange,Min-K% ++,0,410m,0.5161640000000001
StackExchange,Min-K% ++,100,410m,0.52613
StackExchange,Min-K% ++,200,410m,0.5002390000000001
StackExchange,Min-K% ++,300,410m,0.534074
StackExchange,Min-K% ++,400,410m,0.500172
StackExchange,Min-K% ++,500,410m,0.508935
StackExchange,Min-K% ++,600,410m,0.5254550264550264
StackExchange,Min-K% ++,700,410m,0.5074801980198019
StackExchange,Min-K% ++,800,410m,0.51412
StackExchange,Min-K% ++,900,410m,0.5101804979253112
StackExchange,Min-K% ++,0,1b,0.5205010000000001
StackExchange,Min-K% ++,100,1b,0.525793
StackExchange,Min-K% ++,200,1b,0.510594
StackExchange,Min-K% ++,300,1b,0.5354289999999999
StackExchange,Min-K% ++,400,1b,0.510736
StackExchange,Min-K% ++,500,1b,0.500614
StackExchange,Min-K% ++,600,1b,0.5360383597883598
StackExchange,Min-K% ++,700,1b,0.5237732673267327
StackExchange,Min-K% ++,800,1b,0.5356509090909091
StackExchange,Min-K% ++,900,1b,0.5205975103734439
StackExchange,Min-K% ++,0,2.8b,0.525258
StackExchange,Min-K% ++,100,2.8b,0.536167
StackExchange,Min-K% ++,200,2.8b,0.512608
StackExchange,Min-K% ++,300,2.8b,0.547689
StackExchange,Min-K% ++,400,2.8b,0.519421
StackExchange,Min-K% ++,500,2.8b,0.512396
StackExchange,Min-K% ++,600,2.8b,0.5496626984126984
StackExchange,Min-K% ++,700,2.8b,0.5257445544554455
StackExchange,Min-K% ++,800,2.8b,0.5447527272727272
StackExchange,Min-K% ++,900,2.8b,0.5327385892116183
StackExchange,Min-K% ++,0,6.9b,0.5165839999999999
StackExchange,Min-K% ++,100,6.9b,0.546939
StackExchange,Min-K% ++,200,6.9b,0.523892
StackExchange,Min-K% ++,300,6.9b,0.5514239999999999
StackExchange,Min-K% ++,400,6.9b,0.527577
StackExchange,Min-K% ++,500,6.9b,0.5209159999999999
StackExchange,Min-K% ++,600,6.9b,0.5497248677248678
StackExchange,Min-K% ++,700,6.9b,0.5391821782178218
StackExchange,Min-K% ++,800,6.9b,0.5593963636363636
StackExchange,Min-K% ++,900,6.9b,0.5457759336099586
StackExchange,Min-K% ++,0,12b,0.525438
StackExchange,Min-K% ++,100,12b,0.554841
StackExchange,Min-K% ++,200,12b,0.5240405
StackExchange,Min-K% ++,300,12b,0.553848
StackExchange,Min-K% ++,400,12b,0.533964
StackExchange,Min-K% ++,500,12b,0.529074
StackExchange,Min-K% ++,600,12b,0.5617989417989417
StackExchange,Min-K% ++,700,12b,0.549
StackExchange,Min-K% ++,800,12b,0.5545236363636363
StackExchange,Min-K% ++,900,12b,0.5507095435684648
StackExchange,Zlib,0,160m,0.5135775
StackExchange,Zlib,100,160m,0.5184219999999999
StackExchange,Zlib,200,160m,0.500163
StackExchange,Zlib,300,160m,0.512142
StackExchange,Zlib,400,160m,0.5109025
StackExchange,Zlib,500,160m,0.5063355
StackExchange,Zlib,600,160m,0.5014021164021164
StackExchange,Zlib,700,160m,0.5060138613861386
StackExchange,Zlib,800,160m,0.5139981818181818
StackExchange,Zlib,900,160m,0.5199356846473029
StackExchange,Zlib,0,410m,0.5099374999999999
StackExchange,Zlib,100,410m,0.523855
StackExchange,Zlib,200,410m,0.5010855000000001
StackExchange,Zlib,300,410m,0.5220475
StackExchange,Zlib,400,410m,0.5009170000000001
StackExchange,Zlib,500,410m,0.513071
StackExchange,Zlib,600,410m,0.5065390211640212
StackExchange,Zlib,700,410m,0.505970297029703
StackExchange,Zlib,800,410m,0.5098290909090909
StackExchange,Zlib,900,410m,0.5269294605809128
StackExchange,Zlib,0,1b,0.504929
StackExchange,Zlib,100,1b,0.5204185
StackExchange,Zlib,200,1b,0.501332
StackExchange,Zlib,300,1b,0.5232795000000001
StackExchange,Zlib,400,1b,0.5041475
StackExchange,Zlib,500,1b,0.51313
StackExchange,Zlib,600,1b,0.5119074074074074
StackExchange,Zlib,700,1b,0.5038128712871287
StackExchange,Zlib,800,1b,0.51422
StackExchange,Zlib,900,1b,0.5305041493775934
StackExchange,Zlib,0,2.8b,0.5128440000000001
StackExchange,Zlib,100,2.8b,0.5256005
StackExchange,Zlib,200,2.8b,0.5053015000000001
StackExchange,Zlib,300,2.8b,0.5292239999999999
StackExchange,Zlib,400,2.8b,0.5124305
StackExchange,Zlib,500,2.8b,0.5051395000000001
StackExchange,Zlib,600,2.8b,0.5248353174603175
StackExchange,Zlib,700,2.8b,0.5001089108910891
StackExchange,Zlib,800,2.8b,0.5233818181818182
StackExchange,Zlib,900,2.8b,0.5352095435684647
StackExchange,Zlib,0,6.9b,0.5101694999999999
StackExchange,Zlib,100,6.9b,0.5266609999999999
StackExchange,Zlib,200,6.9b,0.508274
StackExchange,Zlib,300,6.9b,0.5310600000000001
StackExchange,Zlib,400,6.9b,0.514042
StackExchange,Zlib,500,6.9b,0.5006895
StackExchange,Zlib,600,6.9b,0.5288776455026455
StackExchange,Zlib,700,6.9b,0.5032900990099011
StackExchange,Zlib,800,6.9b,0.5273290909090909
StackExchange,Zlib,900,6.9b,0.5414253112033196
StackExchange,Zlib,0,12b,0.5143065
StackExchange,Zlib,100,12b,0.5333435
StackExchange,Zlib,200,12b,0.5114675
StackExchange,Zlib,300,12b,0.533332
StackExchange,Zlib,400,12b,0.5158685000000001
StackExchange,Zlib,500,12b,0.50566
StackExchange,Zlib,600,12b,0.5349451058201058
StackExchange,Zlib,700,12b,0.5072188118811881
StackExchange,Zlib,800,12b,0.5317418181818182
StackExchange,Zlib,900,12b,0.5470767634854772
StackExchange,Gradient,0,160m,0.505688
StackExchange,Gradient,100,160m,0.5057965
StackExchange,Gradient,200,160m,0.502362
StackExchange,Gradient,300,160m,0.522547
StackExchange,Gradient,400,160m,0.5169444999999999
StackExchange,Gradient,500,160m,0.5017095
StackExchange,Gradient,600,160m,0.5001845238095238
StackExchange,Gradient,700,160m,0.5123128712871287
StackExchange,Gradient,800,160m,0.53358
StackExchange,Gradient,900,160m,0.5132095435684647
StackExchange,Gradient,0,410m,0.501667
StackExchange,Gradient,100,410m,0.5151540000000001
StackExchange,Gradient,200,410m,0.507588
StackExchange,Gradient,300,410m,0.5016309999999999
StackExchange,Gradient,400,410m,0.527382
StackExchange,Gradient,500,410m,0.509733
StackExchange,Gradient,600,410m,0.5086428571428572
StackExchange,Gradient,700,410m,0.5108297029702971
StackExchange,Gradient,800,410m,0.5205981818181818
StackExchange,Gradient,900,410m,0.5258692946058091
StackExchange,Gradient,0,1b,0.5025125
StackExchange,Gradient,100,1b,0.531003
StackExchange,Gradient,200,1b,0.5050224999999999
StackExchange,Gradient,300,1b,0.524687
StackExchange,Gradient,400,1b,0.5035735
StackExchange,Gradient,500,1b,0.513504
StackExchange,Gradient,600,1b,0.5160185185185187
StackExchange,Gradient,700,1b,0.5093980198019802
StackExchange,Gradient,800,1b,0.5238618181818182
StackExchange,Gradient,900,1b,0.5141473029045643
StackExchange,Gradient,0,2.8b,0.5081755
StackExchange,Gradient,100,2.8b,0.5268824999999999
StackExchange,Gradient,200,2.8b,0.505892
StackExchange,Gradient,300,2.8b,0.5344045
StackExchange,Gradient,400,2.8b,0.5012405
StackExchange,Gradient,500,2.8b,0.500761
StackExchange,Gradient,600,2.8b,0.5181078042328042
StackExchange,Gradient,700,2.8b,0.5242940594059406
StackExchange,Gradient,800,2.8b,0.5191672727272727
StackExchange,Gradient,900,2.8b,0.5067136929460581
StackExchange,Gradient,0,6.9b,0.500684
StackExchange,Gradient,100,6.9b,0.5313865
StackExchange,Gradient,200,6.9b,0.518459
StackExchange,Gradient,300,6.9b,0.543416
StackExchange,Gradient,400,6.9b,0.5049494999999999
StackExchange,Gradient,500,6.9b,0.5205565
StackExchange,Gradient,600,6.9b,0.526779761904762
StackExchange,Gradient,700,6.9b,0.526509900990099
StackExchange,Gradient,800,6.9b,0.5268072727272728
StackExchange,Gradient,900,6.9b,0.527350622406639
StackExchange,Gradient,0,12b,0.512065
StackExchange,Gradient,100,12b,0.5441655
StackExchange,Gradient,200,12b,0.5027425000000001
StackExchange,Gradient,300,12b,0.530802
StackExchange,Gradient,400,12b,0.520223
StackExchange,Gradient,500,12b,0.5066029999999999
StackExchange,Gradient,600,12b,0.5073068783068783
StackExchange,Gradient,700,12b,0.527630693069307
StackExchange,Gradient,800,12b,0.5151472727272728
StackExchange,Gradient,900,12b,0.5003879668049793
StackExchange,Refer,0,160m,0.5058535
StackExchange,Refer,100,160m,0.5098445
StackExchange,Refer,200,160m,0.506902
StackExchange,Refer,300,160m,0.5294654999999999
StackExchange,Refer,400,160m,0.5022305
StackExchange,Refer,500,160m,0.5156905
StackExchange,Refer,600,160m,0.5108379629629629
StackExchange,Refer,700,160m,0.5081326732673268
StackExchange,Refer,800,160m,0.5018690909090909
StackExchange,Refer,900,160m,0.5171742738589211
StackExchange,Refer,0,410m,0.5058535
StackExchange,Refer,100,410m,0.5098445
StackExchange,Refer,200,410m,0.506902
StackExchange,Refer,300,410m,0.5294654999999999
StackExchange,Refer,400,410m,0.5022305
StackExchange,Refer,500,410m,0.5156905
StackExchange,Refer,600,410m,0.5108379629629629
StackExchange,Refer,700,410m,0.5081326732673268
StackExchange,Refer,800,410m,0.5018690909090909
StackExchange,Refer,900,410m,0.5171742738589211
StackExchange,Refer,0,1b,0.5058535
StackExchange,Refer,100,1b,0.5098445
StackExchange,Refer,200,1b,0.506902
StackExchange,Refer,300,1b,0.5294654999999999
StackExchange,Refer,400,1b,0.5022305
StackExchange,Refer,500,1b,0.5156905
StackExchange,Refer,600,1b,0.5108379629629629
StackExchange,Refer,700,1b,0.5081326732673268
StackExchange,Refer,800,1b,0.5018690909090909
StackExchange,Refer,900,1b,0.5171742738589211
StackExchange,Refer,0,2.8b,0.505895
StackExchange,Refer,100,2.8b,0.509908
StackExchange,Refer,200,2.8b,0.5068925
StackExchange,Refer,300,2.8b,0.5294165
StackExchange,Refer,400,2.8b,0.5022305
StackExchange,Refer,500,2.8b,0.5156905
StackExchange,Refer,600,2.8b,0.5108379629629629
StackExchange,Refer,700,2.8b,0.5081326732673268
StackExchange,Refer,800,2.8b,0.5018690909090909
StackExchange,Refer,900,2.8b,0.5171742738589211
StackExchange,Refer,0,6.9b,0.506532
StackExchange,Refer,100,6.9b,0.5098235
StackExchange,Refer,200,6.9b,0.5068645
StackExchange,Refer,300,6.9b,0.529369
StackExchange,Refer,400,6.9b,0.5022245
StackExchange,Refer,500,6.9b,0.5156905
StackExchange,Refer,600,6.9b,0.5108379629629629
StackExchange,Refer,700,6.9b,0.5080217821782178
StackExchange,Refer,800,6.9b,0.5018690909090909
StackExchange,Refer,900,6.9b,0.5171742738589211
StackExchange,Refer,0,12b,0.506532
StackExchange,Refer,100,12b,0.5098235
StackExchange,Refer,200,12b,0.5068645
StackExchange,Refer,300,12b,0.529369
StackExchange,Refer,400,12b,0.5022245
StackExchange,Refer,500,12b,0.5156905
StackExchange,Refer,600,12b,0.5108379629629629
StackExchange,Refer,700,12b,0.5080217821782178
StackExchange,Refer,800,12b,0.5018690909090909
StackExchange,Refer,900,12b,0.5171742738589211
StackExchange,CCD,0,160m,0.5104065
StackExchange,CCD,100,160m,0.5182665
StackExchange,CCD,200,160m,0.51407
StackExchange,CCD,300,160m,0.500566
StackExchange,CCD,400,160m,0.5212384999999999
StackExchange,CCD,500,160m,0.5158805
StackExchange,CCD,600,160m,0.5235376984126984
StackExchange,CCD,700,160m,0.5217980198019802
StackExchange,CCD,800,160m,0.5178109090909091
StackExchange,CCD,900,160m,0.5005954356846474
StackExchange,CCD,0,410m,0.503151
StackExchange,CCD,100,410m,0.526098
StackExchange,CCD,200,410m,0.5094685
StackExchange,CCD,300,410m,0.5133025
StackExchange,CCD,400,410m,0.515568
StackExchange,CCD,500,410m,0.5151975000000001
StackExchange,CCD,600,410m,0.5080542328042328
StackExchange,CCD,700,410m,0.5110910891089109
StackExchange,CCD,800,410m,0.5098018181818181
StackExchange,CCD,900,410m,0.5258983402489628
StackExchange,CCD,0,1b,0.5074435
StackExchange,CCD,100,1b,0.505803
StackExchange,CCD,200,1b,0.5076735
StackExchange,CCD,300,1b,0.504741
StackExchange,CCD,400,1b,0.515944
StackExchange,CCD,500,1b,0.5212669999999999
StackExchange,CCD,600,1b,0.5017711640211641
StackExchange,CCD,700,1b,0.506390099009901
StackExchange,CCD,800,1b,0.508510909090909
StackExchange,CCD,900,1b,0.5071348547717842
StackExchange,CCD,0,2.8b,0.504135
StackExchange,CCD,100,2.8b,0.5051805
StackExchange,CCD,200,2.8b,0.5110250000000001
StackExchange,CCD,300,2.8b,0.517714
StackExchange,CCD,400,2.8b,0.529056
StackExchange,CCD,500,2.8b,0.5029655
StackExchange,CCD,600,2.8b,0.5079755291005291
StackExchange,CCD,700,2.8b,0.5270871287128713
StackExchange,CCD,800,2.8b,0.5016490909090909
StackExchange,CCD,900,2.8b,0.5153070539419087
StackExchange,CCD,0,6.9b,0.5037555
StackExchange,CCD,100,6.9b,0.510803
StackExchange,CCD,200,6.9b,0.50621
StackExchange,CCD,300,6.9b,0.5005059999999999
StackExchange,CCD,400,6.9b,0.519469
StackExchange,CCD,500,6.9b,0.519658
StackExchange,CCD,600,6.9b,0.5030641534391534
StackExchange,CCD,700,6.9b,0.5114247524752475
