dataset,feature,length,model_size,auc
StackExchange,Samia,40,12b,0.5242929999999999
StackExchange,Samia,50,12b,0.509854
StackExchange,Samia,60,12b,0.5197195
StackExchange,Samia,70,12b,0.5197235
StackExchange,Samia,80,12b,0.5176
StackExchange,Samia,90,12b,0.5146765
PubMed Central,Loss,0,160m,0.5216369863013699
PubMed Central,Loss,10,160m,0.5000388513513514
PubMed Central,Loss,20,160m,0.5021745362563238
PubMed Central,Loss,30,160m,0.5031753794266441
PubMed Central,Loss,40,160m,0.5061838111298482
PubMed Central,Loss,50,160m,0.5115489864864865
PubMed Central,Loss,60,160m,0.5055727424749163
PubMed Central,Loss,70,160m,0.5114391891891892
PubMed Central,Loss,80,160m,0.5094341216216216
PubMed Central,Loss,90,160m,0.5165143581081081
PubMed Central,Loss,0,410m,0.5229052511415524
PubMed Central,Loss,10,410m,0.5005177364864866
PubMed Central,Loss,20,410m,0.5001770657672849
PubMed Central,Loss,30,410m,0.5020252951096121
PubMed Central,Loss,40,410m,0.5056635750421585
PubMed Central,Loss,50,410m,0.5083023648648648
PubMed Central,Loss,60,410m,0.5036647157190635
PubMed Central,Loss,70,410m,0.5083834459459459
PubMed Central,Loss,80,410m,0.5069290540540541
PubMed Central,Loss,90,410m,0.519804054054054
PubMed Central,Loss,0,1b,0.5209691780821918
PubMed Central,Loss,10,1b,0.5024788851351352
PubMed Central,Loss,20,1b,0.5036610455311973
PubMed Central,Loss,30,1b,0.5066534569983137
PubMed Central,Loss,40,1b,0.5055893760539629
PubMed Central,Loss,50,1b,0.5128513513513513
PubMed Central,Loss,60,1b,0.5021220735785954
PubMed Central,Loss,70,1b,0.5027027027027028
PubMed Central,Loss,80,1b,0.5041537162162162
PubMed Central,Loss,90,1b,0.519387668918919
PubMed Central,Loss,0,2.8b,0.5201700913242009
PubMed Central,Loss,10,2.8b,0.5079138513513514
PubMed Central,Loss,20,2.8b,0.5147774030354132
PubMed Central,Loss,30,2.8b,0.5163330522765599
PubMed Central,Loss,40,2.8b,0.5000404721753794
PubMed Central,Loss,50,2.8b,0.5192559121621622
PubMed Central,Loss,60,2.8b,0.5021020066889632
PubMed Central,Loss,70,2.8b,0.5036216216216216
PubMed Central,Loss,80,2.8b,0.5053640202702703
PubMed Central,Loss,90,2.8b,0.5173640202702703
PubMed Central,Loss,0,6.9b,0.5170034246575342
PubMed Central,Loss,10,6.9b,0.51
PubMed Central,Loss,20,6.9b,0.517118887015177
PubMed Central,Loss,30,6.9b,0.5196787521079258
PubMed Central,Loss,40,6.9b,0.5025472175379426
PubMed Central,Loss,50,6.9b,0.5237119932432432
PubMed Central,Loss,60,6.9b,0.5075000000000001
PubMed Central,Loss,70,6.9b,0.5064679054054053
PubMed Central,Loss,80,6.9b,0.5087660472972972
PubMed Central,Loss,90,6.9b,0.5113648648648649
PubMed Central,Loss,0,12b,0.5154383561643836
PubMed Central,Loss,10,12b,0.5103538851351351
PubMed Central,Loss,20,12b,0.5221517706576728
PubMed Central,Loss,30,12b,0.5232554806070826
PubMed Central,Loss,40,12b,0.5065514333895447
PubMed Central,Loss,50,12b,0.5236951013513513
PubMed Central,Loss,60,12b,0.510051839464883
PubMed Central,Loss,70,12b,0.5086038851351351
PubMed Central,Loss,80,12b,0.5077837837837837
PubMed Central,Loss,90,12b,0.5086824324324324
PubMed Central,Min-K%,0,160m,0.5178036529680365
PubMed Central,Min-K%,10,160m,0.5020760135135135
PubMed Central,Min-K%,20,160m,0.5034772344013492
PubMed Central,Min-K%,30,160m,0.5015387858347387
PubMed Central,Min-K%,40,160m,0.5023726812816189
PubMed Central,Min-K%,50,160m,0.5139679054054054
PubMed Central,Min-K%,60,160m,0.5069247491638796
PubMed Central,Min-K%,70,160m,0.514866554054054
PubMed Central,Min-K%,80,160m,0.5153902027027027
PubMed Central,Min-K%,90,160m,0.5133429054054055
PubMed Central,Min-K%,0,410m,0.5196415525114155
PubMed Central,Min-K%,10,410m,0.5025016891891891
PubMed Central,Min-K%,20,410m,0.5004502529510961
PubMed Central,Min-K%,30,410m,0.5046492411467116
PubMed Central,Min-K%,40,410m,0.5043516020236088
PubMed Central,Min-K%,50,410m,0.5115135135135135
PubMed Central,Min-K%,60,410m,0.512386287625418
PubMed Central,Min-K%,70,410m,0.5048319256756757
PubMed Central,Min-K%,80,410m,0.5066621621621622
PubMed Central,Min-K%,90,410m,0.516418918918919
PubMed Central,Min-K%,0,1b,0.5191004566210047
PubMed Central,Min-K%,10,1b,0.5007601351351351
PubMed Central,Min-K%,20,1b,0.5051163575042158
PubMed Central,Min-K%,30,1b,0.5116576728499157
PubMed Central,Min-K%,40,1b,0.5030843170320405
PubMed Central,Min-K%,50,1b,0.5129873310810811
PubMed Central,Min-K%,60,1b,0.5107341137123745
PubMed Central,Min-K%,70,1b,0.5006334459459459
PubMed Central,Min-K%,80,1b,0.5042043918918919
PubMed Central,Min-K%,90,1b,0.514866554054054
PubMed Central,Min-K%,0,2.8b,0.5187077625570776
PubMed Central,Min-K%,10,2.8b,0.509695945945946
PubMed Central,Min-K%,20,2.8b,0.5211939291736931
PubMed Central,Min-K%,30,2.8b,0.5208077571669477
PubMed Central,Min-K%,40,2.8b,0.5052816188870152
PubMed Central,Min-K%,50,2.8b,0.5224611486486487
PubMed Central,Min-K%,60,2.8b,0.5204147157190636
PubMed Central,Min-K%,70,2.8b,0.507856418918919
PubMed Central,Min-K%,80,2.8b,0.507195945945946
PubMed Central,Min-K%,90,2.8b,0.5090278716216217
PubMed Central,Min-K%,0,6.9b,0.5135753424657534
PubMed Central,Min-K%,10,6.9b,0.512766891891892
PubMed Central,Min-K%,20,6.9b,0.52235413153457
PubMed Central,Min-K%,30,6.9b,0.5268431703204047
PubMed Central,Min-K%,40,6.9b,0.5105952782462058
PubMed Central,Min-K%,50,6.9b,0.529704391891892
PubMed Central,Min-K%,60,6.9b,0.5268545150501672
PubMed Central,Min-K%,70,6.9b,0.5139729729729731
PubMed Central,Min-K%,80,6.9b,0.5138361486486487
PubMed Central,Min-K%,90,6.9b,0.5021148648648649
PubMed Central,Min-K%,0,12b,0.5135159817351598
PubMed Central,Min-K%,10,12b,0.5152550675675676
PubMed Central,Min-K%,20,12b,0.5315025295109612
PubMed Central,Min-K%,30,12b,0.5326155143338954
PubMed Central,Min-K%,40,12b,0.5168650927487353
PubMed Central,Min-K%,50,12b,0.5289459459459459
PubMed Central,Min-K%,60,12b,0.5304214046822743
PubMed Central,Min-K%,70,12b,0.5181427364864866
PubMed Central,Min-K%,80,12b,0.5172094594594594
PubMed Central,Min-K%,90,12b,0.5049712837837838
PubMed Central,Perplexity,0,160m,0.5216369863013699
PubMed Central,Perplexity,10,160m,0.5000388513513514
PubMed Central,Perplexity,20,160m,0.5021745362563238
PubMed Central,Perplexity,30,160m,0.5031753794266441
PubMed Central,Perplexity,40,160m,0.5061838111298482
PubMed Central,Perplexity,50,160m,0.5115489864864865
PubMed Central,Perplexity,60,160m,0.5055727424749163
PubMed Central,Perplexity,70,160m,0.5114391891891892
PubMed Central,Perplexity,80,160m,0.5094341216216216
PubMed Central,Perplexity,90,160m,0.5165143581081081
PubMed Central,Perplexity,0,410m,0.5229052511415524
PubMed Central,Perplexity,10,410m,0.5005177364864866
PubMed Central,Perplexity,20,410m,0.5001770657672849
PubMed Central,Perplexity,30,410m,0.5020252951096121
PubMed Central,Perplexity,40,410m,0.5056635750421585
PubMed Central,Perplexity,50,410m,0.5083023648648648
PubMed Central,Perplexity,60,410m,0.5036647157190635
PubMed Central,Perplexity,70,410m,0.5083834459459459
PubMed Central,Perplexity,80,410m,0.5069290540540541
PubMed Central,Perplexity,90,410m,0.519804054054054
PubMed Central,Perplexity,0,1b,0.5209691780821918
PubMed Central,Perplexity,10,1b,0.5024788851351352
PubMed Central,Perplexity,20,1b,0.5036610455311973
PubMed Central,Perplexity,30,1b,0.5066534569983137
PubMed Central,Perplexity,40,1b,0.5055893760539629
PubMed Central,Perplexity,50,1b,0.5128513513513513
PubMed Central,Perplexity,60,1b,0.5021220735785954
PubMed Central,Perplexity,70,1b,0.5027027027027028
PubMed Central,Perplexity,80,1b,0.5041537162162162
PubMed Central,Perplexity,90,1b,0.519387668918919
PubMed Central,Perplexity,0,2.8b,0.5201700913242009
PubMed Central,Perplexity,10,2.8b,0.5079138513513514
PubMed Central,Perplexity,20,2.8b,0.5147774030354132
PubMed Central,Perplexity,30,2.8b,0.5163330522765599
PubMed Central,Perplexity,40,2.8b,0.5000404721753794
PubMed Central,Perplexity,50,2.8b,0.5192559121621622
PubMed Central,Perplexity,60,2.8b,0.5021020066889632
PubMed Central,Perplexity,70,2.8b,0.5036216216216216
PubMed Central,Perplexity,80,2.8b,0.5053640202702703
PubMed Central,Perplexity,90,2.8b,0.5173640202702703
PubMed Central,Perplexity,0,6.9b,0.5170034246575342
PubMed Central,Perplexity,10,6.9b,0.51
PubMed Central,Perplexity,20,6.9b,0.517118887015177
PubMed Central,Perplexity,30,6.9b,0.5196787521079258
PubMed Central,Perplexity,40,6.9b,0.5025472175379426
PubMed Central,Perplexity,50,6.9b,0.5237119932432432
PubMed Central,Perplexity,60,6.9b,0.5075000000000001
PubMed Central,Perplexity,70,6.9b,0.5064679054054053
PubMed Central,Perplexity,80,6.9b,0.5087660472972972
PubMed Central,Perplexity,90,6.9b,0.5113648648648649
PubMed Central,Perplexity,0,12b,0.5154383561643836
PubMed Central,Perplexity,10,12b,0.5103538851351351
PubMed Central,Perplexity,20,12b,0.5221517706576728
PubMed Central,Perplexity,30,12b,0.5232554806070826
PubMed Central,Perplexity,40,12b,0.5065514333895447
PubMed Central,Perplexity,50,12b,0.5236951013513513
PubMed Central,Perplexity,60,12b,0.510051839464883
PubMed Central,Perplexity,70,12b,0.5086038851351351
PubMed Central,Perplexity,80,12b,0.5077837837837837
PubMed Central,Perplexity,90,12b,0.5086824324324324
PubMed Central,Min-K% ++,0,160m,0.5114463470319635
PubMed Central,Min-K% ++,10,160m,0.5241148648648648
PubMed Central,Min-K% ++,20,160m,0.5147200674536256
PubMed Central,Min-K% ++,30,160m,0.5106222596964587
PubMed Central,Min-K% ++,40,160m,0.5006037099494097
PubMed Central,Min-K% ++,50,160m,0.5034653716216215
PubMed Central,Min-K% ++,60,160m,0.5207006688963212
PubMed Central,Min-K% ++,70,160m,0.5212871621621622
PubMed Central,Min-K% ++,80,160m,0.5083969594594595
PubMed Central,Min-K% ++,90,160m,0.5116385135135135
PubMed Central,Min-K% ++,0,410m,0.5095216894977169
PubMed Central,Min-K% ++,10,410m,0.5169231418918919
PubMed Central,Min-K% ++,20,410m,0.5030699831365936
PubMed Central,Min-K% ++,30,410m,0.5025446880269815
PubMed Central,Min-K% ++,40,410m,0.5153136593591905
PubMed Central,Min-K% ++,50,410m,0.5036554054054054
PubMed Central,Min-K% ++,60,410m,0.5014966555183946
PubMed Central,Min-K% ++,70,410m,0.5030760135135135
PubMed Central,Min-K% ++,80,410m,0.5067922297297297
PubMed Central,Min-K% ++,90,410m,0.5075658783783783
PubMed Central,Min-K% ++,0,1b,0.5147545662100456
PubMed Central,Min-K% ++,10,1b,0.5255962837837838
PubMed Central,Min-K% ++,20,1b,0.5019021922428331
PubMed Central,Min-K% ++,30,1b,0.5100050590219224
PubMed Central,Min-K% ++,40,1b,0.5077217537942664
PubMed Central,Min-K% ++,50,1b,0.5044594594594595
PubMed Central,Min-K% ++,60,1b,0.511366220735786
PubMed Central,Min-K% ++,70,1b,0.5026418918918918
PubMed Central,Min-K% ++,80,1b,0.5052719594594595
PubMed Central,Min-K% ++,90,1b,0.5116385135135135
PubMed Central,Min-K% ++,0,2.8b,0.5059132420091323
PubMed Central,Min-K% ++,10,2.8b,0.5363868243243244
PubMed Central,Min-K% ++,20,2.8b,0.5201214165261383
PubMed Central,Min-K% ++,30,2.8b,0.5203507588532883
PubMed Central,Min-K% ++,40,2.8b,0.51029173693086
PubMed Central,Min-K% ++,50,2.8b,0.5246706081081081
PubMed Central,Min-K% ++,60,2.8b,0.5228553511705686
PubMed Central,Min-K% ++,70,2.8b,0.5093158783783784
PubMed Central,Min-K% ++,80,2.8b,0.5195624999999999
PubMed Central,Min-K% ++,90,2.8b,0.5035219594594594
PubMed Central,Min-K% ++,0,6.9b,0.5025136986301371
PubMed Central,Min-K% ++,10,6.9b,0.5475532094594595
PubMed Central,Min-K% ++,20,6.9b,0.5204468802698146
PubMed Central,Min-K% ++,30,6.9b,0.5267183811129847
PubMed Central,Min-K% ++,40,6.9b,0.5207740303541315
PubMed Central,Min-K% ++,50,6.9b,0.5338631756756756
PubMed Central,Min-K% ++,60,6.9b,0.5325852842809364
PubMed Central,Min-K% ++,70,6.9b,0.5216621621621621
PubMed Central,Min-K% ++,80,6.9b,0.5333429054054054
PubMed Central,Min-K% ++,90,6.9b,0.5145016891891891
PubMed Central,Min-K% ++,0,12b,0.5001232876712329
PubMed Central,Min-K% ++,10,12b,0.5521351351351351
PubMed Central,Min-K% ++,20,12b,0.5375581787521079
PubMed Central,Min-K% ++,30,12b,0.5396610455311972
PubMed Central,Min-K% ++,40,12b,0.5235413153456998
PubMed Central,Min-K% ++,50,12b,0.5325743243243243
PubMed Central,Min-K% ++,60,12b,0.5370342809364548
PubMed Central,Min-K% ++,70,12b,0.5223902027027028
PubMed Central,Min-K% ++,80,12b,0.5344966216216216
PubMed Central,Min-K% ++,90,12b,0.5316452702702703
PubMed Central,Zlib,0,160m,0.5239680365296804
PubMed Central,Zlib,10,160m,0.5052829391891891
PubMed Central,Zlib,20,160m,0.5079139966273187
PubMed Central,Zlib,30,160m,0.5097908937605397
PubMed Central,Zlib,40,160m,0.5036930860033727
PubMed Central,Zlib,50,160m,0.5045371621621622
PubMed Central,Zlib,60,160m,0.5011538461538461
PubMed Central,Zlib,70,160m,0.5040777027027027
PubMed Central,Zlib,80,160m,0.5119983108108108
PubMed Central,Zlib,90,160m,0.5090599662162162
PubMed Central,Zlib,0,410m,0.523978310502283
PubMed Central,Zlib,10,410m,0.505754222972973
PubMed Central,Zlib,20,410m,0.5062032040472175
PubMed Central,Zlib,30,410m,0.5048929173693086
PubMed Central,Zlib,40,410m,0.5021973018549748
PubMed Central,Zlib,50,410m,0.5015625
PubMed Central,Zlib,60,410m,0.5046028428093645
PubMed Central,Zlib,70,410m,0.5007702702702702
PubMed Central,Zlib,80,410m,0.5098395270270271
PubMed Central,Zlib,90,410m,0.5183589527027027
PubMed Central,Zlib,0,1b,0.5240262557077626
PubMed Central,Zlib,10,1b,0.5028226351351351
PubMed Central,Zlib,20,1b,0.5012841483979764
PubMed Central,Zlib,30,1b,0.5003617200674537
PubMed Central,Zlib,40,1b,0.5001053962900506
PubMed Central,Zlib,50,1b,0.506477195945946
PubMed Central,Zlib,60,1b,0.5067023411371238
PubMed Central,Zlib,70,1b,0.5082069256756756
PubMed Central,Zlib,80,1b,0.5071266891891892
PubMed Central,Zlib,90,1b,0.5158361486486487
PubMed Central,Zlib,0,2.8b,0.5222522831050228
PubMed Central,Zlib,10,2.8b,0.5013775337837838
PubMed Central,Zlib,20,2.8b,0.5127495784148399
PubMed Central,Zlib,30,2.8b,0.510637436762226
PubMed Central,Zlib,40,2.8b,0.5089991568296796
PubMed Central,Zlib,50,2.8b,0.5144484797297297
PubMed Central,Zlib,60,2.8b,0.5113821070234115
PubMed Central,Zlib,70,2.8b,0.5160278716216217
PubMed Central,Zlib,80,2.8b,0.502606418918919
PubMed Central,Zlib,90,2.8b,0.5124214527027027
PubMed Central,Zlib,0,6.9b,0.5194520547945205
PubMed Central,Zlib,10,6.9b,0.5034045608108108
PubMed Central,Zlib,20,6.9b,0.5160438448566611
PubMed Central,Zlib,30,6.9b,0.5161517706576728
PubMed Central,Zlib,40,6.9b,0.5125370994940978
PubMed Central,Zlib,50,6.9b,0.5184003378378379
PubMed Central,Zlib,60,6.9b,0.5175994983277592
PubMed Central,Zlib,70,6.9b,0.5203614864864865
PubMed Central,Zlib,80,6.9b,0.509152027027027
PubMed Central,Zlib,90,6.9b,0.5025532094594595
PubMed Central,Zlib,0,12b,0.5189931506849315
PubMed Central,Zlib,10,12b,0.5039729729729729
PubMed Central,Zlib,20,12b,0.5219064080944351
PubMed Central,Zlib,30,12b,0.5195286677908937
PubMed Central,Zlib,40,12b,0.5164274873524453
PubMed Central,Zlib,50,12b,0.5202550675675676
PubMed Central,Zlib,60,12b,0.5217650501672242
PubMed Central,Zlib,70,12b,0.5223994932432432
PubMed Central,Zlib,80,12b,0.5078429054054054
PubMed Central,Zlib,90,12b,0.5007373310810811
PubMed Central,Gradient,0,160m,0.500019406392694
PubMed Central,Gradient,10,160m,0.5070751689189189
PubMed Central,Gradient,20,160m,0.5052824620573356
PubMed Central,Gradient,30,160m,0.5270328836424958
PubMed Central,Gradient,40,160m,0.5319451939291737
PubMed Central,Gradient,50,160m,0.5102964527027027
PubMed Central,Gradient,60,160m,0.5034665551839466
PubMed Central,Gradient,70,160m,0.5124738175675676
PubMed Central,Gradient,80,160m,0.5135422297297297
PubMed Central,Gradient,90,160m,0.5073902027027026
PubMed Central,Gradient,0,410m,0.5184714611872147
PubMed Central,Gradient,10,410m,0.5036427364864865
PubMed Central,Gradient,20,410m,0.52
PubMed Central,Gradient,30,410m,0.5181028667790893
PubMed Central,Gradient,40,410m,0.5046711635750422
PubMed Central,Gradient,50,410m,0.5142854729729729
PubMed Central,Gradient,60,410m,0.5192466555183946
PubMed Central,Gradient,70,410m,0.5213074324324324
PubMed Central,Gradient,80,410m,0.5029130067567568
PubMed Central,Gradient,90,410m,0.5238057432432432
PubMed Central,Gradient,0,1b,0.5318002283105023
PubMed Central,Gradient,10,1b,0.5094045608108109
PubMed Central,Gradient,20,1b,0.5000269814502529
PubMed Central,Gradient,30,1b,0.5004047217537944
PubMed Central,Gradient,40,1b,0.5014924114671164
PubMed Central,Gradient,50,1b,0.5060532094594594
PubMed Central,Gradient,60,1b,0.5095886287625419
PubMed Central,Gradient,70,1b,0.5151942567567568
PubMed Central,Gradient,80,1b,0.5037896959459459
PubMed Central,Gradient,90,1b,0.5090641891891892
PubMed Central,Gradient,0,2.8b,0.5284531963470319
PubMed Central,Gradient,10,2.8b,0.5167525337837838
PubMed Central,Gradient,20,2.8b,0.5119156829679595
PubMed Central,Gradient,30,2.8b,0.5033102866779089
PubMed Central,Gradient,40,2.8b,0.5066829679595278
PubMed Central,Gradient,50,2.8b,0.5144307432432432
PubMed Central,Gradient,60,2.8b,0.5204314381270903
PubMed Central,Gradient,70,2.8b,0.5066579391891892
PubMed Central,Gradient,80,2.8b,0.5000557432432433
PubMed Central,Gradient,90,2.8b,0.5013682432432434
PubMed Central,Gradient,0,6.9b,0.5283618721461187
PubMed Central,Gradient,10,6.9b,0.5110109797297298
PubMed Central,Gradient,20,6.9b,0.5085531197301855
PubMed Central,Gradient,30,6.9b,0.5027925801011804
PubMed Central,Gradient,40,6.9b,0.5082892074198988
PubMed Central,Gradient,50,6.9b,0.50903125
PubMed Central,Gradient,60,6.9b,0.5285158862876254
PubMed Central,Gradient,70,6.9b,0.5111503378378379
PubMed Central,Gradient,80,6.9b,0.5011883445945946
PubMed Central,Gradient,90,6.9b,0.5202787162162161
PubMed Central,Gradient,0,12b,0.5275
PubMed Central,Gradient,10,12b,0.5043657094594595
PubMed Central,Gradient,20,12b,0.5223819561551435
PubMed Central,Gradient,30,12b,0.5092630691399662
PubMed Central,Gradient,40,12b,0.5181779089376055
PubMed Central,Gradient,50,12b,0.518914695945946
PubMed Central,Gradient,60,12b,0.5195535117056858
PubMed Central,Gradient,70,12b,0.5085684121621621
PubMed Central,Gradient,80,12b,0.5003927364864864
PubMed Central,Gradient,90,12b,0.5255219594594595
PubMed Central,Refer,0,160m,0.5106255707762557
PubMed Central,Refer,10,160m,0.5041967905405405
PubMed Central,Refer,20,160m,0.5025666104553119
PubMed Central,Refer,30,160m,0.5011880269814504
PubMed Central,Refer,40,160m,0.5073743676222596
PubMed Central,Refer,50,160m,0.5080591216216217
PubMed Central,Refer,60,160m,0.5041237458193981
PubMed Central,Refer,70,160m,0.5106917229729729
PubMed Central,Refer,80,160m,0.5105625
PubMed Central,Refer,90,160m,0.5219890202702703
PubMed Central,Refer,0,410m,0.5107385844748858
PubMed Central,Refer,10,410m,0.5041993243243243
PubMed Central,Refer,20,410m,0.5025666104553119
PubMed Central,Refer,30,410m,0.5011880269814504
PubMed Central,Refer,40,410m,0.5073743676222596
PubMed Central,Refer,50,410m,0.5080591216216217
PubMed Central,Refer,60,410m,0.5041237458193981
PubMed Central,Refer,70,410m,0.5106917229729729
PubMed Central,Refer,80,410m,0.5105625
PubMed Central,Refer,90,410m,0.5219890202702703
PubMed Central,Refer,0,1b,0.5107739726027397
PubMed Central,Refer,10,1b,0.5043158783783783
PubMed Central,Refer,20,1b,0.5025666104553119
PubMed Central,Refer,30,1b,0.5011880269814504
PubMed Central,Refer,40,1b,0.5073743676222596
PubMed Central,Refer,50,1b,0.5080591216216217
PubMed Central,Refer,60,1b,0.5041237458193981
PubMed Central,Refer,70,1b,0.5106917229729729
PubMed Central,Refer,80,1b,0.5105625
PubMed Central,Refer,90,1b,0.5219890202702703
PubMed Central,Refer,0,2.8b,0.5107739726027397
PubMed Central,Refer,10,2.8b,0.5043158783783783
PubMed Central,Refer,20,2.8b,0.5025666104553119
PubMed Central,Refer,30,2.8b,0.5011880269814504
PubMed Central,Refer,40,2.8b,0.5073743676222596
PubMed Central,Refer,50,2.8b,0.5080591216216217
PubMed Central,Refer,60,2.8b,0.5041237458193981
PubMed Central,Refer,70,2.8b,0.5106917229729729
PubMed Central,Refer,80,2.8b,0.5105625
PubMed Central,Refer,90,2.8b,0.5219890202702703
PubMed Central,Refer,0,6.9b,0.5107385844748858
PubMed Central,Refer,10,6.9b,0.5042761824324324
PubMed Central,Refer,20,6.9b,0.5025666104553119
PubMed Central,Refer,30,6.9b,0.5011880269814504
PubMed Central,Refer,40,6.9b,0.5073743676222596
PubMed Central,Refer,50,6.9b,0.5080591216216217
PubMed Central,Refer,60,6.9b,0.5041237458193981
PubMed Central,Refer,70,6.9b,0.5106917229729729
PubMed Central,Refer,80,6.9b,0.5105625
PubMed Central,Refer,90,6.9b,0.5219890202702703
PubMed Central,Refer,0,12b,0.5107385844748858
PubMed Central,Refer,10,12b,0.5042989864864864
PubMed Central,Refer,20,12b,0.5025666104553119
PubMed Central,Refer,30,12b,0.5011880269814504
PubMed Central,Refer,40,12b,0.5073743676222596
PubMed Central,Refer,50,12b,0.5080591216216217
PubMed Central,Refer,60,12b,0.5041237458193981
PubMed Central,Refer,70,12b,0.5106917229729729
PubMed Central,Refer,80,12b,0.5105625
PubMed Central,Refer,90,12b,0.5219890202702703
PubMed Central,CCD,0,160m,0.523777397260274
PubMed Central,CCD,10,160m,0.5007846283783783
PubMed Central,CCD,20,160m,0.5038465430016863
PubMed Central,CCD,30,160m,0.5286399662731872
PubMed Central,CCD,40,160m,0.5026821247892075
PubMed Central,CCD,50,160m,0.5100194256756757
PubMed Central,CCD,60,160m,0.5000836120401337
PubMed Central,CCD,70,160m,0.51109375
PubMed Central,CCD,80,160m,0.5055413851351351
PubMed Central,CCD,90,160m,0.5095734797297298
PubMed Central,CCD,0,410m,0.5108881278538813
PubMed Central,CCD,10,410m,0.5130287162162162
PubMed Central,CCD,20,410m,0.5072150084317032
PubMed Central,CCD,30,410m,0.5090143338954469
PubMed Central,CCD,40,410m,0.5017091062394603
PubMed Central,CCD,50,410m,0.5100261824324325
PubMed Central,CCD,60,410m,0.5162633779264214
PubMed Central,CCD,70,410m,0.5002508445945946
PubMed Central,CCD,80,410m,0.5054619932432433
PubMed Central,CCD,90,410m,0.5124923986486487
PubMed Central,CCD,0,1b,0.518865296803653
PubMed Central,CCD,10,1b,0.5023581081081081
PubMed Central,CCD,20,1b,0.5064013490725127
PubMed Central,CCD,30,1b,0.5148499156829679
PubMed Central,CCD,40,1b,0.5040185497470488
PubMed Central,CCD,50,1b,0.520206081081081
PubMed Central,CCD,60,1b,0.5100551839464882
PubMed Central,CCD,70,1b,0.5057677364864865
PubMed Central,CCD,80,1b,0.5025996621621622
PubMed Central,CCD,90,1b,0.5163420608108109
PubMed Central,CCD,0,2.8b,0.5013253424657534
PubMed Central,CCD,10,2.8b,0.508981418918919
PubMed Central,CCD,20,2.8b,0.5141593591905564
PubMed Central,CCD,30,2.8b,0.5098271500843171
PubMed Central,CCD,40,2.8b,0.5138701517706576
PubMed Central,CCD,50,2.8b,0.5082694256756757
PubMed Central,CCD,60,2.8b,0.5182583612040134
PubMed Central,CCD,70,2.8b,0.5217922297297297
PubMed Central,CCD,80,2.8b,0.51396875
PubMed Central,CCD,90,2.8b,0.5257972972972973
PubMed Central,CCD,0,6.9b,0.5077180365296804
PubMed Central,CCD,10,6.9b,0.5018623310810811
PubMed Central,CCD,20,6.9b,0.5037672849915683
PubMed Central,CCD,30,6.9b,0.5138381112984822
PubMed Central,CCD,40,6.9b,0.5094940978077571
PubMed Central,CCD,50,6.9b,0.5058412162162162
PubMed Central,CCD,60,6.9b,0.5075994983277592
PubMed Central,CCD,70,6.9b,0.522308277027027
PubMed Central,CCD,80,6.9b,0.5058420608108108
PubMed Central,CCD,90,6.9b,0.5222795608108108
PubMed Central,CCD,0,12b,0.5028732876712328
PubMed Central,CCD,10,12b,0.5011216216216217
PubMed Central,CCD,20,12b,0.5103465430016864
PubMed Central,CCD,30,12b,0.5119713322091062
PubMed Central,CCD,40,12b,0.5062284991568297
PubMed Central,CCD,50,12b,0.5083927364864864
PubMed Central,CCD,60,12b,0.525502508361204
PubMed Central,CCD,70,12b,0.5123505067567568
PubMed Central,CCD,80,12b,0.5025912162162163
PubMed Central,CCD,90,12b,0.5345185810810811
PubMed Central,PAC,0,160m,0.5026324200913243
PubMed Central,PAC,10,160m,0.5093023648648649
PubMed Central,PAC,20,160m,0.5008988195615515
PubMed Central,PAC,30,160m,0.5104671163575042
PubMed Central,PAC,40,160m,0.5027925801011806
PubMed Central,PAC,50,160m,0.511445945945946
PubMed Central,PAC,60,160m,0.507396321070234
PubMed Central,PAC,70,160m,0.5289358108108108
PubMed Central,PAC,80,160m,0.504179054054054
PubMed Central,PAC,90,160m,0.5044290540540541
PubMed Central,PAC,0,410m,0.516796803652968
PubMed Central,PAC,10,410m,0.5121114864864865
PubMed Central,PAC,20,410m,0.5162782462057336
PubMed Central,PAC,30,410m,0.5067403035413154
PubMed Central,PAC,40,410m,0.5027369308600338
PubMed Central,PAC,50,410m,0.5286317567567568
PubMed Central,PAC,60,410m,0.5080133779264214
PubMed Central,PAC,70,410m,0.5065033783783783
PubMed Central,PAC,80,410m,0.512043918918919
PubMed Central,PAC,90,410m,0.5011030405405406
PubMed Central,PAC,0,1b,0.505384703196347
PubMed Central,PAC,10,1b,0.5089831081081081
PubMed Central,PAC,20,1b,0.5004198988195615
PubMed Central,PAC,30,1b,0.5118516020236088
PubMed Central,PAC,40,1b,0.5032967959527825
PubMed Central,PAC,50,1b,0.5198361486486486
PubMed Central,PAC,60,1b,0.5143177257525084
PubMed Central,PAC,70,1b,0.5007195945945946
PubMed Central,PAC,80,1b,0.5062837837837837
PubMed Central,PAC,90,1b,0.5190253378378378
PubMed Central,PAC,0,2.8b,0.5108333333333334
PubMed Central,PAC,10,2.8b,0.5061233108108107
PubMed Central,PAC,20,2.8b,0.5014266441821248
PubMed Central,PAC,30,2.8b,0.5079629005059021
PubMed Central,PAC,40,2.8b,0.5084283305227656
PubMed Central,PAC,50,2.8b,0.5318952702702702
PubMed Central,PAC,60,2.8b,0.520752508361204
PubMed Central,PAC,70,2.8b,0.5006469594594595
PubMed Central,PAC,80,2.8b,0.5015253378378378
PubMed Central,PAC,90,2.8b,0.5116030405405406
